run_id,thread_count,io_threads,ssd_threads,query_id,thread_id,query_start_ns,query_end_ns,total_latency_ms,head_latency_ms,ex_latency_ms,io_issue_ms,io_wait_ms,batch_read_total_ms,posting_decode_ms,posting_parse_ms,distance_calc_ms,postings_touched,pages_read,requested_read_bytes,posting_elements_raw,metadata_read_bytes,code_logical_bytes,code_physical_bytes,payload_logical_bytes,payload_physical_bytes,distance_evaluated_count,duplicate_vector_count,coarse_candidate_count_before_dedupe,coarse_candidate_count_after_dedupe,rerank_candidate_count,final_result_count,coarse_candidate_hash,payload_page_hash,final_result_hash,recall,unique_payload_pages,payload_candidates,postings_with_payload,total_payload_page_spans,truth_count,coarse_recall,coarse_recall_after_dedupe,rerank_recall,final_recall,truth_recovered_by_head_result,truth_dropped_per_posting_topr,truth_dropped_global_topr,truth_dropped_rerank_topk,truth_missing_not_observed_in_scanned_posting,truth_missing_not_in_posting_reserved
run_1777697980835,1,4,1,3142,0,133167896668473,133167899580428,2.912000,0.324000,2.588000,0.000000,0.000000,1.302503,0.000000,0.000000,0.000000,64,82,335872,2152,0,51648,0,32768,335872,256,0,2152,1990,256,10,10751135061097570975,16755376085512068082,7285883432090427219,0.600000,82,256,56,264,10,5,5,5,6,1,0,0,0,4,0
run_1777697980835,1,4,1,3143,0,133167899580487,133167904052546,4.472000,0.319000,4.153000,0.000000,0.000000,1.807649,0.000000,0.000000,0.000000,64,109,446464,4470,0,107280,0,32768,446464,256,0,4470,3869,256,10,4112486202554440978,10055563979730278534,8440927535602245910,0.900000,109,256,55,259,10,8,8,8,9,1,0,0,0,1,0
run_1777697980835,1,4,1,3144,0,133167904053350,133167908450017,4.397000,0.426000,3.971000,0.000000,0.000000,1.711415,0.000000,0.000000,0.000000,64,105,430080,4114,0,98736,0,32768,430080,256,0,4114,3742,256,10,9952408073345383129,295645853479227434,10325589737062287931,0.900000,105,256,58,261,10,9,9,8,9,1,0,1,0,0,0
run_1777697980835,1,4,1,3145,0,133167908450202,133167911808849,3.358000,0.415000,2.943000,0.000000,0.000000,1.352002,0.000000,0.000000,0.000000,64,86,352256,2784,0,66816,0,32768,352256,256,0,2784,2471,256,10,2013894035772392304,3547479687760252681,14742291147124993745,1.000000,86,256,56,262,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3146,0,133167911809020,133167915440455,3.631000,0.340000,3.291000,0.000000,0.000000,1.568085,0.000000,0.000000,0.000000,63,101,413696,3231,0,77544,0,32768,413696,256,0,3231,2851,256,10,13820087724192792337,11510848843397858690,13092894464758130426,0.900000,101,256,56,262,10,6,6,6,9,3,0,0,0,1,0
run_1777697980835,1,4,1,3147,0,133167915440661,133167919402254,3.962000,0.317000,3.645000,0.000000,0.000000,1.695599,0.000000,0.000000,0.000000,64,101,413696,3654,0,87696,0,32768,413696,256,0,3654,3219,256,10,10250062349383937397,8858344794569583346,6240786428307943375,0.800000,101,256,55,260,10,6,6,6,8,2,0,0,0,2,0
run_1777697980835,1,4,1,3148,0,133167919402306,133167923970506,4.568000,0.303000,4.265000,0.000000,0.000000,1.816714,0.000000,0.000000,0.000000,64,109,446464,4601,0,110424,0,32768,446464,256,0,4601,4108,256,10,17876019195979653178,15202379354376385187,4051190370247700022,0.900000,109,256,58,259,10,7,7,6,9,3,0,1,0,0,0
run_1777697980835,1,4,1,3149,0,133167923970842,133167928289369,4.319000,0.409000,3.910000,0.000000,0.000000,1.676013,0.000000,0.000000,0.000000,64,100,409600,4223,0,101352,0,32768,409600,256,0,4223,3644,256,10,4015669047410516140,11101617624756543486,10795878382752608650,0.900000,100,256,54,260,10,9,9,9,9,0,0,0,0,1,0
run_1777697980835,1,4,1,3150,0,133167928289599,133167932219274,3.930000,0.318000,3.612000,0.000000,0.000000,1.809938,0.000000,0.000000,0.000000,63,106,434176,3442,0,82608,0,32768,434176,256,0,3442,2779,256,10,15337821290447354747,16442081278397832957,6311060006058965630,1.000000,106,256,54,261,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3151,0,133167932219326,133167937160560,4.941000,0.387000,4.554000,0.000000,0.000000,2.028711,0.000000,0.000000,0.000000,64,124,507904,4708,0,112992,0,32768,507904,256,0,4708,4249,256,10,4489791198461629257,8355742674543634436,15294716365333852832,1.000000,124,256,59,260,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3152,0,133167937160707,133167941188860,4.028000,0.384000,3.644000,0.000000,0.000000,1.682957,0.000000,0.000000,0.000000,64,106,434176,3661,0,87864,0,32768,434176,256,0,3661,3073,256,10,8853781781776016788,5283366592820656100,14852613742655596717,1.000000,106,256,57,258,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3153,0,133167941189003,133167945232566,4.043000,0.390000,3.653000,0.000000,0.000000,1.579399,0.000000,0.000000,0.000000,64,99,405504,3977,0,95448,0,32768,405504,256,0,3977,3290,256,10,16600365855381034917,13261980392643969449,7029654450893543467,1.000000,99,256,50,261,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3154,0,133167945232808,133167949172305,3.940000,0.400000,3.540000,0.000000,0.000000,1.678983,0.000000,0.000000,0.000000,64,103,421888,3309,0,79416,0,32768,421888,256,0,3309,3008,256,10,15010747915765731815,16907355866805377149,1267462378033995511,0.700000,103,256,58,261,10,7,7,7,7,0,0,0,0,3,0
run_1777697980835,1,4,1,3155,0,133167949172544,133167952960998,3.789000,0.477000,3.312000,0.000000,0.000000,1.658882,0.000000,0.000000,0.000000,64,94,385024,3183,0,76392,0,32768,385024,256,0,3183,2502,256,10,6465548894907294148,5168952814816726923,5406141698152405300,1.000000,94,256,54,256,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3156,0,133167952961191,133167956593711,3.632000,0.400000,3.232000,0.000000,0.000000,1.489864,0.000000,0.000000,0.000000,64,92,376832,3343,0,80232,0,32768,376832,256,0,3343,2773,256,10,9398531865005522241,7202872671029165388,12250073946993990757,0.900000,92,256,57,260,10,9,9,9,9,0,0,0,0,1,0
run_1777697980835,1,4,1,3157,0,133167956593899,133167960031694,3.437000,0.357000,3.080000,0.000000,0.000000,1.527004,0.000000,0.000000,0.000000,64,85,348160,2799,0,67176,0,32768,348160,256,0,2799,2416,256,10,9688348986389734668,4970854240551173362,9716760677959314490,0.900000,85,256,57,259,10,8,8,7,9,2,0,1,0,0,0
run_1777697980835,1,4,1,3158,0,133167960031846,133167963488403,3.457000,0.484000,2.973000,0.000000,0.000000,1.254378,0.000000,0.000000,0.000000,64,77,315392,3293,0,79032,0,32768,315392,256,0,3293,2731,256,10,5137302463100531276,4048628829812670414,6177985026827978203,0.800000,77,256,49,258,10,7,7,6,8,2,0,1,0,1,0
run_1777697980835,1,4,1,3159,0,133167963488461,133167967648832,4.160000,0.348000,3.812000,0.000000,0.000000,1.825867,0.000000,0.000000,0.000000,63,110,450560,3914,0,93936,0,32768,450560,256,0,3914,3061,256,10,16342870520672211468,16890550488938780564,4268844886263488361,1.000000,110,256,58,256,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3160,0,133167967648903,133167971706742,4.057000,0.412000,3.645000,0.000000,0.000000,1.613115,0.000000,0.000000,0.000000,64,98,401408,4039,0,96936,0,32768,401408,256,0,4039,3232,256,10,10141554688319380620,6604964474320788668,1456954764375728152,1.000000,98,256,54,262,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3161,0,133167971706846,133167975452219,3.746000,0.383000,3.363000,0.000000,0.000000,1.508890,0.000000,0.000000,0.000000,64,95,389120,3569,0,85656,0,32768,389120,256,0,3569,2867,256,10,12789353420127345147,15461451985005727036,14187212155118438035,1.000000,95,256,53,259,10,10,10,10,10,0,0,0,0,0,0
run_1777697980835,1,4,1,3162,0,133167975452329,133167979159077,3.707000,0.410000,3.297000,0.000000,0.000000,1.510818,0.000000,0.000000,0.000000,64,90,368640,3340,0,80160,0,32768,368640,256,0,3340,2775,256,10,1225912082281586712,2362295042578469864,3306977024348164189,1.000000,90,256,50,260,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3163,0,133167979159162,133167982648833,3.489000,0.398000,3.091000,0.000000,0.000000,1.411059,0.000000,0.000000,0.000000,64,87,356352,3518,0,84432,0,32768,356352,256,0,3518,2447,256,10,197581069747777898,16990156745171853132,10073050050087025322,1.000000,87,256,50,259,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3164,0,133167982648884,133167987401706,4.753000,0.349000,4.404000,0.000000,0.000000,1.929845,0.000000,0.000000,0.000000,64,114,466944,4669,0,112056,0,32768,466944,256,0,4669,4198,256,10,16525548215334069066,14173104332766495750,13143306104531808184,0.800000,114,256,56,260,10,5,5,5,8,3,0,0,0,2,0
run_1777697980835,1,4,1,3165,0,133167987401821,133167991190448,3.789000,0.446000,3.343000,0.000000,0.000000,1.625842,0.000000,0.000000,0.000000,64,101,413696,3091,0,74184,0,32768,413696,256,0,3091,2604,256,10,7183667000283723158,18043885917639246354,6035635307765430237,1.000000,101,256,58,261,10,10,10,10,10,0,0,0,0,0,0
run_1777697980835,1,4,1,3166,0,133167991190505,133167994542627,3.352000,0.451000,2.901000,0.000000,0.000000,1.335962,0.000000,0.000000,0.000000,63,83,339968,2864,0,68736,0,32768,339968,256,0,2864,2467,256,10,8325109213236405504,10475380167669323378,16852237261945771716,0.900000,83,256,52,261,10,6,6,6,9,3,0,0,0,1,0
run_1777697980835,1,4,1,3167,0,133167994542704,133167998276677,3.734000,0.464000,3.270000,0.000000,0.000000,1.526478,0.000000,0.000000,0.000000,63,93,380928,3390,0,81360,0,32768,380928,256,0,3390,2732,256,10,8070838447076500398,13955737892026756067,1874238599917037780,1.000000,93,256,55,260,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3168,0,133167998276820,133168001821087,3.545000,0.427000,3.118000,0.000000,0.000000,1.536227,0.000000,0.000000,0.000000,63,89,364544,2862,0,68688,0,32768,364544,256,0,2862,2509,256,10,9122111874464456343,14959103790772650988,9454366479939871956,1.000000,89,256,60,258,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3169,0,133168001821166,133168005204611,3.383000,0.359000,3.024000,0.000000,0.000000,1.497216,0.000000,0.000000,0.000000,64,89,364544,2937,0,70488,0,32768,364544,256,0,2937,2281,256,10,2000690514057408896,14270411051873636806,11878104225976596015,1.000000,89,256,56,260,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3170,0,133168005204657,133168008600959,3.397000,0.330000,3.067000,0.000000,0.000000,1.424264,0.000000,0.000000,0.000000,64,88,360448,3507,0,84168,0,32768,360448,256,0,3507,2432,256,10,8013845877744716473,3270926683476424077,14097983351778825219,1.000000,88,256,44,260,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3171,0,133168008601038,133168012223058,3.622000,0.348000,3.274000,0.000000,0.000000,1.503748,0.000000,0.000000,0.000000,64,96,393216,3344,0,80256,0,32768,393216,256,0,3344,2888,256,10,3001186166160033640,4099983364015765580,12270141586667833570,1.000000,96,256,58,263,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3172,0,133168012223162,133168016071200,3.848000,0.381000,3.467000,0.000000,0.000000,1.697932,0.000000,0.000000,0.000000,64,97,397312,3253,0,78072,0,32768,397312,256,0,3253,2890,256,10,5337339390082831645,15043846453093400242,17087720781377376200,1.000000,97,256,53,263,10,7,7,7,10,3,0,0,0,0,0
run_1777697980835,1,4,1,3173,0,133168016071262,133168020129450,4.058000,0.395000,3.663000,0.000000,0.000000,1.588499,0.000000,0.000000,0.000000,64,99,405504,3835,0,92040,0,32768,405504,256,0,3835,3436,256,10,2996355803951764364,2990567698752293611,548508178500261849,1.000000,99,256,54,259,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3174,0,133168020129533,133168024169287,4.040000,0.320000,3.720000,0.000000,0.000000,1.714356,0.000000,0.000000,0.000000,62,108,442368,3705,0,88920,0,32768,442368,256,0,3705,3286,256,10,3732545205763001437,9765929927062872993,2104673765310761432,1.000000,108,256,55,263,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3175,0,133168024169408,133168028694245,4.525000,0.476000,4.049000,0.000000,0.000000,1.826085,0.000000,0.000000,0.000000,64,105,430080,4289,0,102936,0,32768,430080,256,0,4289,3558,256,10,7172334224142578632,1228500643906196508,5558804799889692342,0.800000,105,256,52,257,10,9,9,7,8,1,0,2,0,0,0
run_1777697980835,1,4,1,3176,0,133168028694338,133168032349799,3.655000,0.389000,3.266000,0.000000,0.000000,1.523638,0.000000,0.000000,0.000000,64,96,393216,3293,0,79032,0,32768,393216,256,0,3293,2573,256,10,8176028574844121400,15568263841005877068,10578423866747905478,1.000000,96,256,55,258,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3177,0,133168032349902,133168035840956,3.491000,0.463000,3.028000,0.000000,0.000000,1.338467,0.000000,0.000000,0.000000,64,81,331776,3232,0,77568,0,32768,331776,256,0,3232,2658,256,10,10153053278505088061,8234009661152530696,6373596417569898711,1.000000,81,256,55,262,10,7,7,7,10,3,0,0,0,0,0
run_1777697980835,1,4,1,3178,0,133168035841034,133168040989208,5.148000,0.403000,4.745000,0.000000,0.000000,2.047883,0.000000,0.000000,0.000000,64,126,516096,5287,0,126888,0,32768,516096,256,0,5287,4377,256,10,11330956719929837879,15032064226514478729,4513172151960237785,1.000000,126,256,57,263,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3179,0,133168040989311,133168044834323,3.845000,0.418000,3.427000,0.000000,0.000000,1.384585,0.000000,0.000000,0.000000,64,89,364544,3752,0,90048,0,32768,364544,256,0,3752,3205,256,10,14235696909239138250,12484039217385894312,7930499788561545048,1.000000,89,256,55,257,10,10,10,10,10,0,0,0,0,0,0
run_1777697980835,1,4,1,3180,0,133168044834421,133168048564983,3.731000,0.492000,3.239000,0.000000,0.000000,1.572121,0.000000,0.000000,0.000000,64,99,405504,3067,0,73608,0,32768,405504,256,0,3067,2533,256,10,5830666995415809397,18028378921813560907,14749199993324281425,1.000000,99,256,61,259,10,10,10,10,10,0,0,0,0,0,0
run_1777697980835,1,4,1,3181,0,133168048565055,133168052319789,3.754000,0.401000,3.353000,0.000000,0.000000,1.614687,0.000000,0.000000,0.000000,63,99,405504,3263,0,78312,0,32768,405504,256,0,3263,2804,256,10,2788156598005464849,1488832646261044676,14968287428816002741,1.000000,99,256,57,262,10,7,7,7,10,3,0,0,0,0,0
run_1777697980835,1,4,1,3182,0,133168052319897,133168056218703,3.898000,0.412000,3.486000,0.000000,0.000000,1.470702,0.000000,0.000000,0.000000,64,92,376832,3763,0,90312,0,32768,376832,256,0,3763,3253,256,10,3870997371331181293,1889218311408295139,14695646337647988469,1.000000,92,256,53,259,10,10,10,10,10,0,0,0,0,0,0
run_1777697980835,1,4,1,3183,0,133168056218832,133168060790172,4.572000,0.389000,4.183000,0.000000,0.000000,1.698252,0.000000,0.000000,0.000000,64,108,442368,4571,0,109704,0,32768,442368,256,0,4571,4011,256,10,390466383226341915,14100610833741185801,12177752112509407810,1.000000,108,256,54,258,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3184,0,133168060790279,133168063933731,3.143000,0.407000,2.736000,0.000000,0.000000,1.324731,0.000000,0.000000,0.000000,64,82,335872,2541,0,60984,0,32768,335872,256,0,2541,2023,256,10,13792460178699704696,14540160504866659480,15590477545573471912,1.000000,82,256,61,258,10,10,10,10,10,0,0,0,0,0,0
run_1777697980835,1,4,1,3185,0,133168063933783,133168068268827,4.335000,0.373000,3.962000,0.000000,0.000000,1.850878,0.000000,0.000000,0.000000,64,114,466944,4036,0,96864,0,32768,466944,256,0,4036,3584,256,10,4871977410317254893,16865880832062567705,5126595041436235506,0.900000,114,256,56,259,10,7,7,7,9,2,0,0,0,1,0
run_1777697980835,1,4,1,3186,0,133168068268897,133168071753710,3.485000,0.434000,3.051000,0.000000,0.000000,1.480262,0.000000,0.000000,0.000000,64,93,380928,2962,0,71088,0,32768,380928,256,0,2962,2369,256,10,9045515127848885628,13787451564610874448,17846397009523229234,1.000000,93,256,60,259,10,7,7,7,10,3,0,0,0,0,0
run_1777697980835,1,4,1,3187,0,133168071753829,133168075975609,4.222000,0.484000,3.738000,0.000000,0.000000,1.656106,0.000000,0.000000,0.000000,64,100,409600,4085,0,98040,0,32768,409600,256,0,4085,3332,256,10,12977179045248362884,12844522196373722541,6527514773058741878,1.000000,100,256,56,261,10,10,10,10,10,0,0,0,0,0,0
run_1777697980835,1,4,1,3188,0,133168075975700,133168079510323,3.535000,0.445000,3.090000,0.000000,0.000000,1.370960,0.000000,0.000000,0.000000,64,85,348160,3212,0,77088,0,32768,348160,256,0,3212,2662,256,10,6016722679054538643,1181493613632347529,1520282444631866818,1.000000,85,256,50,262,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3189,0,133168079510398,133168082750342,3.240000,0.398000,2.842000,0.000000,0.000000,1.266021,0.000000,0.000000,0.000000,63,80,327680,3182,0,76368,0,32768,327680,256,0,3182,2328,256,10,8133710882887201839,12473918909218870952,2689199002046358184,1.000000,80,256,52,258,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3190,0,133168082750434,133168086559538,3.809000,0.352000,3.457000,0.000000,0.000000,1.763714,0.000000,0.000000,0.000000,62,102,417792,3071,0,73704,0,32768,417792,256,0,3071,2796,256,10,355062488318092340,9938455839884433186,17881082403327327346,0.800000,102,256,57,261,10,8,8,8,8,0,0,0,0,2,0
run_1777697980835,1,4,1,3191,0,133168086559619,133168090130079,3.571000,0.417000,3.154000,0.000000,0.000000,1.527193,0.000000,0.000000,0.000000,64,94,385024,3163,0,75912,0,32768,385024,256,0,3163,2393,256,10,18006783176077152467,8466063419167616571,18193782051112169189,1.000000,94,256,54,259,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3192,0,133168090130292,133168093642499,3.512000,0.365000,3.147000,0.000000,0.000000,1.555523,0.000000,0.000000,0.000000,64,94,385024,3095,0,74280,0,32768,385024,256,0,3095,2397,256,10,3324727922771422662,14442360862033733782,17578331754863065377,1.000000,94,256,59,259,10,6,6,6,10,4,0,0,0,0,0
run_1777697980835,1,4,1,3193,0,133168093642575,133168097292496,3.650000,0.437000,3.213000,0.000000,0.000000,1.397856,0.000000,0.000000,0.000000,64,90,368640,3324,0,79776,0,32768,368640,256,0,3324,2976,256,10,4160045034584547783,9801904036656685600,9620171508812820040,1.000000,90,256,56,262,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3194,0,133168097292592,133168101542938,4.250000,0.432000,3.818000,0.000000,0.000000,1.696239,0.000000,0.000000,0.000000,64,103,421888,3967,0,95208,0,32768,421888,256,0,3967,3456,256,10,359576949060805789,14818005786204089153,1294431749907291358,1.000000,103,256,58,262,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3195,0,133168101543344,133168105306918,3.763000,0.421000,3.342000,0.000000,0.000000,1.350190,0.000000,0.000000,0.000000,64,82,335872,3780,0,90720,0,32768,335872,256,0,3780,3195,256,10,3630811731954076374,4482044400054628923,3406132274774659279,0.800000,82,256,53,261,10,8,8,6,8,2,0,2,0,0,0
run_1777697980835,1,4,1,3196,0,133168105307121,133168109671606,4.364000,0.368000,3.996000,0.000000,0.000000,1.960149,0.000000,0.000000,0.000000,63,117,479232,3768,0,90432,0,32768,479232,256,0,3768,3320,256,10,7496516634930435029,3290996462018662412,12355120967265206086,1.000000,117,256,62,262,10,10,10,10,10,0,0,0,0,0,0
run_1777697980835,1,4,1,3197,0,133168109671674,133168113014383,3.343000,0.397000,2.946000,0.000000,0.000000,1.457538,0.000000,0.000000,0.000000,63,88,360448,2556,0,61344,0,32768,360448,256,0,2556,2304,256,10,8588767502383080822,8214116628290645401,1644507954079499548,1.000000,88,256,56,262,10,5,5,5,10,5,0,0,0,0,0
run_1777697980835,1,4,1,3198,0,133168113015012,133168116699710,3.684000,0.398000,3.286000,0.000000,0.000000,1.603721,0.000000,0.000000,0.000000,64,92,376832,3114,0,74736,0,32768,376832,256,0,3114,2695,256,10,554106449642971801,1985866901731388387,12950581716941114083,1.000000,92,256,56,261,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3199,0,133168116699790,133168119665187,2.966000,0.422000,2.544000,0.000000,0.000000,1.294777,0.000000,0.000000,0.000000,64,80,327680,2433,0,58392,0,32768,327680,256,0,2433,1768,256,10,13972099903434992934,8355759973706392695,883506528811487198,1.000000,80,256,58,260,10,7,7,7,10,3,0,0,0,0,0
run_1777697980835,1,4,1,3200,0,133168119665437,133168123135814,3.470000,0.416000,3.054000,0.000000,0.000000,1.505038,0.000000,0.000000,0.000000,64,90,368640,2911,0,69864,0,32768,368640,256,0,2911,2516,256,10,2548750876264623668,1844265750016451204,1194110427076339664,1.000000,90,256,55,261,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3201,0,133168123135887,133168127019349,3.884000,0.473000,3.411000,0.000000,0.000000,1.561875,0.000000,0.000000,0.000000,64,98,401408,3681,0,88344,0,32768,401408,256,0,3681,2854,256,10,10692818745766846741,7461102910008921810,877763654474499904,1.000000,98,256,54,260,10,6,6,6,10,4,0,0,0,0,0
run_1777697980835,1,4,1,3202,0,133168127019428,133168129974032,2.955000,0.364000,2.591000,0.000000,0.000000,1.261598,0.000000,0.000000,0.000000,64,80,327680,2553,0,61272,0,32768,327680,256,0,2553,1939,256,10,9320395760483094359,17393026921281130874,12070963642587036385,1.000000,80,256,55,260,10,7,7,7,10,3,0,0,0,0,0
run_1777697980835,1,4,1,3203,0,133168129974106,133168131943263,1.969000,0.341000,1.628000,0.000000,0.000000,1.010988,0.000000,0.000000,0.000000,64,60,245760,1020,0,24480,0,32768,245760,256,0,1020,634,256,10,12208907877648936025,9500992638974456812,16470776884965020786,1.000000,60,256,56,258,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3204,0,133168131943324,133168134920162,2.977000,0.365000,2.612000,0.000000,0.000000,1.109724,0.000000,0.000000,0.000000,64,71,290816,3497,0,83928,0,32768,290816,256,0,3497,2249,256,10,5563457710048470166,11820554485202771759,6342877284201029138,1.000000,71,256,41,257,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3205,0,133168134920240,133168137662562,2.742000,0.292000,2.450000,0.000000,0.000000,1.247570,0.000000,0.000000,0.000000,64,75,307200,2361,0,56664,0,32768,307200,256,0,2361,1741,256,10,15171749266145943244,17707658038552414850,16157874055555515881,1.000000,75,256,51,262,10,6,6,6,10,4,0,0,0,0,0
run_1777697980835,1,4,1,3206,0,133168137662645,133168140450468,2.788000,0.289000,2.499000,0.000000,0.000000,1.251641,0.000000,0.000000,0.000000,64,78,319488,2464,0,59136,0,32768,319488,256,0,2464,1806,256,10,15821007891772402408,8362233491191707445,11169363816462472609,1.000000,78,256,57,260,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3207,0,133168140450555,133168142761417,2.311000,0.353000,1.958000,0.000000,0.000000,0.977218,0.000000,0.000000,0.000000,64,58,237568,2108,0,50592,0,32768,237568,256,0,2108,1243,256,10,16226627097278838513,16272704932886505485,18151341013108140340,1.000000,58,256,44,257,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3208,0,133168142761552,133168145014659,2.253000,0.320000,1.933000,0.000000,0.000000,1.079952,0.000000,0.000000,0.000000,64,67,274432,1780,0,42720,0,32768,274432,256,0,1780,1079,256,10,17337152596101466548,16012325331416302888,6057682681484680993,0.900000,67,256,58,260,10,9,9,8,9,1,0,1,0,0,0
run_1777697980835,1,4,1,3209,0,133168145014709,133168147616178,2.602000,0.374000,2.228000,0.000000,0.000000,1.025171,0.000000,0.000000,0.000000,64,65,266240,2773,0,66552,0,32768,266240,256,0,2773,1672,256,10,9178397028508569907,7889700117699918382,5317421133615158700,1.000000,65,256,47,261,10,8,8,8,10,2,0,0,0,0,0
run_1777697980835,1,4,1,3210,0,133168147616256,133168150548558,2.932000,0.398000,2.534000,0.000000,0.000000,1.036790,0.000000,0.000000,0.000000,64,66,270336,2996,0,71904,0,32768,270336,256,0,2996,2350,256,10,15890338707962064378,9388894534586429959,17112550252785477925,0.800000,66,256,40,261,10,10,10,8,8,0,0,2,0,0,0
run_1777697980835,1,4,1,3211,0,133168150548751,133168153703468,3.155000,0.326000,2.829000,0.000000,0.000000,1.353418,0.000000,0.000000,0.000000,64,81,331776,3115,0,74760,0,32768,331776,256,0,3115,2152,256,10,10427849250311471196,16743536850493969331,7371508918249360544,1.000000,81,256,50,259,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3212,0,133168153703526,133168156690857,2.987000,0.361000,2.626000,0.000000,0.000000,1.191812,0.000000,0.000000,0.000000,64,76,311296,3125,0,75000,0,32768,311296,256,0,3125,2028,256,10,2477505876362675288,14673659504676307625,5311053399198490722,1.000000,76,256,46,257,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3213,0,133168156691272,133168160157436,3.466000,0.416000,3.050000,0.000000,0.000000,1.442073,0.000000,0.000000,0.000000,64,88,360448,3497,0,83928,0,32768,360448,256,0,3497,2375,256,10,17119221803470195352,12176761037856132751,5241467665317413262,1.000000,88,256,50,260,10,10,10,10,10,0,0,0,0,0,0
run_1777697980835,1,4,1,3214,0,133168160157507,133168163431306,3.274000,0.365000,2.909000,0.000000,0.000000,1.470100,0.000000,0.000000,0.000000,64,90,368640,2601,0,62424,0,32768,368640,256,0,2601,2284,256,10,7104757281636133835,16806330662114607729,11028116915462100620,1.000000,90,256,59,258,10,6,6,6,10,4,0,0,0,0,0
run_1777697980835,1,4,1,3215,0,133168163431360,133168165577303,2.146000,0.346000,1.800000,0.000000,0.000000,0.975078,0.000000,0.000000,0.000000,64,62,253952,1477,0,35448,0,32768,253952,256,0,1477,988,256,10,4609235895136696139,6525912620616856364,10661068182965198886,0.900000,62,256,56,256,10,5,5,5,9,4,0,0,0,1,0
run_1777697980835,1,4,1,3216,0,133168165577376,133168168194535,2.617000,0.341000,2.276000,0.000000,0.000000,1.219225,0.000000,0.000000,0.000000,64,74,303104,2229,0,53496,0,32768,303104,256,0,2229,1486,256,10,5817768952573079181,8910748216246330753,9986317255902121414,1.000000,74,256,55,262,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3217,0,133168168194605,133168171608922,3.414000,0.376000,3.038000,0.000000,0.000000,1.476459,0.000000,0.000000,0.000000,63,89,364544,3149,0,75576,0,32768,364544,256,0,3149,2382,256,10,12643709814611702613,8542870867199598947,15630387893921369663,1.000000,89,256,53,259,10,9,9,9,10,1,0,0,0,0,0
run_1777697980835,1,4,1,3218,0,133168171609003,133168174168716,2.559000,0.351000,2.208000,0.000000,0.000000,1.072718,0.000000,0.000000,0.000000,64,68,278528,2297,0,55128,0,32768,278528,256,0,2297,1524,256,10,12319448753743264091,5269700067517108928,2528637814481610837,0.900000,68,256,50,260,10,10,10,9,9,0,0,1,0,0,0
run_1777697980835,1,4,1,3219,0,133168174168809,133168176825548,2.657000,0.314000,2.343000,0.000000,0.000000,1.156099,0.000000,0.000000,0.000000,64,72,294912,2528,0,60672,0,32768,294912,256,0,2528,1702,256,10,11472592501100799226,13645142037790007035,3432417041243603131,1.000000,72,256,50,258,10,9,9,9,10,1,0,0,0,0,0
