sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
206770146022984,206770246803532,sda,14160,7249920,68.605129,0,8.513548,858
206770246803532,206770347596217,sda,15448,7909376,74.836470,0,8.522444,859
206770347596217,206770448319185,sda,15568,7970816,75.470001,0,9.511237,958
206770448319185,206770549058902,sda,13432,6877184,65.104350,0,9.162225,923
206770549058902,206770649766814,sda,14544,7446528,70.516431,0,8.618985,868
206770649766814,206770750398647,sda,14928,7643136,72.432970,0,9.082613,914
206770750398647,206770851162370,sda,14224,7282688,68.926716,0,8.207319,827
206770851162370,206770951839512,sda,14368,7356416,69.684388,0,10.151262,1022
206770951839512,206771052608771,sda,14440,7393280,69.969565,0,12.017554,1211
206771052608771,206771153388921,sda,14496,7421952,70.233325,0,8.334975,840
206771153388921,206771254075134,sda,14600,7475200,70.803202,0,8.551320,861
206771254075134,206771354791669,sda,15080,7720960,73.108961,0,9.809710,988
206771354791669,206771455581832,sda,15104,7733248,73.171823,0,9.227091,930
206771455581832,206771556272560,sda,12160,6225920,58.967694,0,7.239991,729
206771556272560,206771657047684,sda,15104,7733248,73.182743,0,8.851391,892
206771657047684,206771757811835,sda,15920,8151040,77.144872,0,8.614175,868
206771757811835,206771858483860,sda,13424,6873088,65.109324,0,7.658533,771
206771858483860,206771959556298,sda,14768,7561216,71.344252,0,10.071984,1018
206771959556298,206772061040935,sda,14136,7237632,68.013681,0,8.612141,874
206772061040935,206772162248467,sda,14000,7168000,67.543762,0,8.230613,833
206772162248467,206772263407560,sda,16872,8638464,81.438860,0,9.430690,954
206772263407560,206772364515630,sda,13952,7143424,67.378400,0,8.218929,831
206772364515630,206772465667121,sda,13744,7036928,66.345414,0,8.324148,842
206772465667121,206772566968272,sda,14608,7479296,70.411959,0,8.657355,877
206772566968272,206772668309295,sda,15624,7999488,75.279546,0,8.851302,897
