sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
214357056060393,214357159055037,sda,10736,5496832,50.897671,0,8.165473,841
214357159055037,214357261077157,sda,6432,3293184,30.783765,0,4.508826,460
214357261077157,214357368074863,sda,12512,6406144,57.098187,0,14.336756,1534
214357368074863,214357470538376,sda,8752,4481024,41.706920,0,7.134247,731
214357470538376,214357573066409,sda,11104,5685248,52.881879,0,9.363293,960
214357573066409,214357676071851,sda,11928,6107136,56.542826,0,9.232522,951
214357676071851,214357778697281,sda,10592,5423104,50.395648,0,7.999966,821
214357778697281,214357881051794,sda,11168,5718016,53.276840,0,9.857895,1009
214357881051794,214357984046202,sda,18728,9588736,88.786677,0,15.457150,1592
214357984046202,214358087063313,sda,7696,3940352,36.477557,0,4.436156,457
214358087063313,214358190066157,sda,18592,9519104,88.134702,0,15.543260,1601
214358190066157,214358294072980,sda,9720,4976640,45.632523,0,6.182287,643
214358294072980,214358396749450,sda,10008,5124096,47.593365,0,8.658264,889
214358396749450,214358499064114,sda,14272,7307264,68.110960,0,14.992963,1534
214358499064114,214358602075794,sda,13336,6828032,63.213402,0,16.726259,1723
214358602075794,214358706720728,sda,10368,5308416,48.377879,0,14.143064,1480
214358706720728,214358826096120,sda,18272,9355264,74.737974,0,13.629275,1627
214358826096120,214358927632384,sda,10216,5230592,49.128076,0,7.583497,770
214358927632384,214359030089865,sda,14184,7262208,67.596638,0,16.192083,1659
214359030089865,214359133092691,sda,10096,5169152,47.859731,0,7.339604,756
214359133092691,214359236071567,sda,13608,6967296,64.523245,0,15.983861,1646
214359236071567,214359339070897,sda,16128,8257536,76.456808,0,13.106881,1350
214359339070897,214359442057695,sda,11808,6045696,55.984117,0,9.583753,987
214359442057695,214359544048911,sda,10720,5488640,51.321822,0,7.677132,783
214359544048911,214359646062990,sda,12144,6217728,58.126168,0,8.930140,911
214359646062990,214359749070218,sda,8896,4554752,42.169371,0,7.805278,804
214359749070218,214359852075561,sda,10672,5464064,50.589002,0,10.747015,1107
214359852075561,214359955495762,sda,9856,5046272,46.533462,0,9.224503,954
214359955495762,214360065073608,sda,17416,8916992,77.606072,0,17.038116,1867
214360065073608,214360172306456,sda,11928,6107136,54.313756,0,7.544330,809
214360172306456,214360284065054,sda,12680,6492160,55.399820,0,10.961125,1225
214360284065054,214360387074402,sda,12880,6594560,61.053318,0,8.426420,868
214360387074402,214360490073644,sda,13064,6688768,61.931584,0,10.320464,1063
214360490073644,214360596103908,sda,14200,7270400,65.392592,0,9.827383,1042
214360596103908,214360712352550,sda,16304,8347648,68.481983,0,10.434530,1213
214360712352550,214360826055616,sda,12720,6512640,54.624187,0,6.455411,734
214360826055616,214360929237735,sda,15376,7872512,72.762728,0,10.903052,1125
214360929237735,214361030488332,sda,13656,6991872,65.856093,0,10.113521,1024
214361030488332,214361133064145,sda,15200,7782400,72.355020,0,11.415947,1171
214361133064145,214361236069646,sda,15096,7729152,71.560195,0,10.426628,1074
214361236069646,214361338060569,sda,11912,6098944,57.028666,0,7.961493,812
214361338060569,214361440066516,sda,13736,7032832,65.751375,0,10.156271,1036
214361440066516,214361549660724,sda,13544,6934528,60.343346,0,8.841708,969
214361549660724,214361662065725,sda,13688,7008256,59.459932,0,12.677372,1425
214361662065725,214361763423937,sda,8360,4280320,40.273315,0,5.791341,587
214361763423937,214361901564421,sda,13280,6799360,46.940439,0,7.608197,1051
214361901564421,214362008042956,sda,13240,6778880,60.714995,0,11.025696,1174
214362008042956,214362111069879,sda,13584,6955008,64.379410,0,15.345503,1581
214362111069879,214362214067420,sda,9688,4960256,45.927978,0,7.184638,740
214362214067420,214362316099460,sda,13816,7073792,66.117405,0,9.448013,964
214362316099460,214362418882588,sda,8352,4276224,39.676989,0,6.859102,705
214362418882588,214362522070021,sda,13768,7049216,65.149951,0,14.914607,1539
214362522070021,214362625069210,sda,13432,6877184,63.676169,0,12.058347,1242
214362625069210,214362728063378,sda,12632,6467584,59.886583,0,9.922892,1022
214362728063378,214362831070642,sda,15272,7819264,72.393256,0,12.358352,1273
214362831070642,214362934063609,sda,12064,6176768,57.194439,0,10.020102,1032
214362934063609,214363037073579,sda,14824,7589888,70.267774,0,10.144649,1045
214363037073579,214363141079272,sda,8104,4149248,38.046295,0,5.086260,529
214363141079272,214363247076589,sda,17416,8916992,80.227561,0,13.434302,1424
214363247076589,214363352764196,sda,13112,6713344,60.577999,0,12.678875,1340
214363352764196,214363456085377,sda,12352,6324224,58.373800,0,9.746307,1007
214363456085377,214363559062328,sda,13328,6823936,63.196788,0,13.527299,1393
214363559062328,214363662078280,sda,13280,6799360,62.945349,0,10.745909,1107
214363662078280,214363769077977,sda,13000,6656000,59.324058,0,10.280403,1100
214363769077977,214363872080570,sda,15840,8110080,75.089129,0,16.669483,1717
214363872080570,214363974549472,sda,11968,6127616,57.029498,0,8.392790,860
214363974549472,214364084057086,sda,14992,7675904,66.847521,0,10.081491,1104
214364084057086,214364189069358,sda,18096,9265152,84.141952,0,13.569843,1425
214364189069358,214364291602109,sda,8344,4272128,39.735779,0,5.500681,564
214364291602109,214364394049848,sda,19384,9924608,92.387044,0,16.213145,1661
214364394049848,214364498098184,sda,8416,4308992,39.494865,0,5.555110,578
214364498098184,214364601058500,sda,12792,6549504,60.665060,0,6.944423,715
214364601058500,214364703066361,sda,12568,6434816,60.159273,0,13.557779,1383
214364703066361,214364806071644,sda,12408,6352896,58.818282,0,6.737519,694
214364806071644,214365097213421,sda,35064,17952768,58.806723,0,8.896009,2590
214365097213421,214365200066013,sda,10472,5361664,49.714656,0,9.460141,973
214365200066013,214365345776053,sda,11216,5742592,37.585348,0,5.092305,742
214365345776053,214365453506717,sda,18384,9412608,83.324117,0,13.097478,1411
214365453506717,214365556077839,sda,10664,5459968,50.765080,0,10.032063,1029
214365556077839,214365659058384,sda,13448,6885376,63.763561,0,10.438865,1075
214365659058384,214365761052095,sda,14816,7585792,70.929618,0,17.079484,1742
214365761052095,214365864074808,sda,8624,4415488,40.873875,0,4.911538,506
214365864074808,214365966556845,sda,17168,8790016,81.797872,0,20.549943,2106
214365966556845,214366069059438,sda,12744,6524928,60.707306,0,11.687509,1198
214366069059438,214366172081112,sda,18296,9367552,86.715673,0,13.977641,1440
214366172081112,214366275060992,sda,7368,3772416,34.935526,0,4.855317,500
214366275060992,214366378072562,sda,16936,8671232,80.277694,0,19.347341,1993
214366378072562,214366480529550,sda,6168,3158016,29.394957,0,3.650312,374
214366480529550,214366590659861,sda,13824,7077888,61.291028,0,9.080152,1000
214366590659861,214366697036827,sda,14192,7266304,65.142744,0,9.644945,1026
214366697036827,214366803503250,sda,9328,4775936,42.780506,0,5.598009,596
214366803503250,214366906066239,sda,11472,5873664,54.615827,0,12.587387,1291
214366906066239,214367009076725,sda,4936,2527232,23.397193,0,3.048233,314
214367009076725,214367114696862,sda,18688,9568256,86.394510,0,15.177030,1603
214367114696862,214367221913218,sda,6008,3076096,27.361439,0,3.907986,419
214367221913218,214367326023123,sda,12488,6393856,58.569415,0,11.065230,1152
214367326023123,214367427556980,sda,11008,5636096,52.938007,0,8.667060,880
214367427556980,214367530066881,sda,15624,7999488,74.421165,0,11.120877,1140
214367530066881,214367636069386,sda,6848,3506176,31.544066,0,4.405556,467
214367636069386,214367739074098,sda,15856,8118272,75.163430,0,14.688648,1513
214367739074098,214367851095398,sda,9208,4714496,40.136061,0,6.570179,736
214367851095398,214367954084016,sda,11616,5947392,55.072833,0,8.564053,882
214367954084016,214368061627688,sda,11992,6139904,54.447357,0,7.634108,821
214368061627688,214368162656070,sda,10288,5267456,49.723032,0,7.314776,739
214368162656070,214368265060451,sda,14128,7233536,67.364672,0,12.284631,1258
214368265060451,214368368080703,sda,6112,3129344,28.968819,0,4.271005,440
214368368080703,214368471079440,sda,16336,8364032,77.443304,0,12.058400,1242
214368471079440,214368573497385,sda,8720,4464640,41.572915,0,6.512531,667
214368573497385,214368676072806,sda,14728,7540736,70.108474,0,12.459125,1278
214368676072806,214368779075000,sda,11568,5922816,54.838031,0,7.805659,804
214368779075000,214368882067500,sda,12840,6574080,60.873668,0,10.243464,1055
214368882067500,214368984476874,sda,5568,2850816,26.547863,0,5.438955,557
214368984476874,214369087055326,sda,14368,7356416,68.392775,0,14.652200,1503
214369087055326,214369189724373,sda,12976,6643712,61.712246,0,15.233413,1564
214369189724373,214369292072212,sda,11008,5636096,52.516986,0,7.709005,789
214369292072212,214369395061753,sda,13528,6926336,64.137277,0,14.079100,1450
214369395061753,214369498073289,sda,7904,4046848,37.465464,0,8.329164,858
214369498073289,214369601063981,sda,11456,5865472,54.313161,0,9.699906,999
214369601063981,214369703062098,sda,6448,3301376,30.867604,0,4.382434,447
214369703062098,214369810943877,sda,15336,7852032,69.411918,0,16.805433,1813
214369810943877,214369929710689,sda,12760,6533120,52.459678,0,9.497603,1128
214369929710689,214370037286368,sda,8328,4263936,37.800424,0,5.159159,555
214370037286368,214370147132563,sda,12128,6209536,53.910607,0,10.642153,1169
214370147132563,214370255356390,sda,14984,7671808,67.604394,0,11.466976,1241
214370255356390,214370361407803,sda,6544,3350528,30.129844,0,3.988631,423
214370361407803,214370463865365,sda,15176,7770112,72.324152,0,17.226645,1765
214370463865365,214370567055021,sda,8696,4452352,41.148444,0,7.093734,732
214370567055021,214370670080726,sda,17016,8712192,80.645833,0,18.209048,1876
214370670080726,214370777082283,sda,6712,3436544,30.628935,0,3.756955,402
214370777082283,214370880079966,sda,18032,9232384,85.484326,0,20.447062,2106
214370880079966,214370983058628,sda,6744,3452928,31.977195,0,4.554342,469
214370983058628,214371086068607,sda,19200,9830400,91.010600,0,16.648872,1715
214371086068607,214371192401202,sda,7536,3858432,34.605452,0,4.871507,518
214371192401202,214371295048611,sda,16672,8536064,79.306678,0,12.197093,1252
214371295048611,214371397066301,sda,9904,5070848,47.402931,0,9.459144,965
214371397066301,214371500077735,sda,11568,5922816,54.833112,0,7.979697,822
214371500077735,214371603069445,sda,13368,6844416,63.377370,0,10.156157,1046
214371603069445,214371706057118,sda,7632,3907584,36.184549,0,4.913209,506
214371706057118,214371809675575,sda,14072,7204864,66.311485,0,10.036822,1040
214371809675575,214371912066223,sda,9184,4702208,43.796724,0,5.576681,571
214371912066223,214372015091961,sda,13656,6991872,64.721388,0,9.657781,995
214372015091961,214372118054658,sda,7112,3641344,33.727324,0,4.506486,464
214372118054658,214372225477459,sda,14464,7405568,65.744888,0,15.918408,1710
214372225477459,214372332073274,sda,8576,4390912,39.283906,0,5.469258,583
214372332073274,214372434641105,sda,10304,5275648,49.052904,0,7.146490,733
214372434641105,214372536967027,sda,13928,7131136,66.461959,0,9.440423,966
214372536967027,214372640060298,sda,10160,5201920,48.120866,0,7.507764,774
214372640060298,214372743070037,sda,13984,7159808,66.286208,0,13.008479,1340
214372743070037,214372845565411,sda,9224,4722688,43.942532,0,6.000271,615
214372845565411,214372948058535,sda,14512,7430144,69.135735,0,16.186452,1659
214372948058535,214373051124876,sda,13712,7020544,64.961193,0,9.770406,1007
214373051124876,214373154085229,sda,12000,6144000,56.909041,0,10.606024,1092
214373154085229,214373257064970,sda,15672,8024064,74.309215,0,13.682303,1409
214373257064970,214373360068559,sda,10848,5554176,51.424179,0,11.747163,1210
214373360068559,214373463066127,sda,19288,9875456,91.438749,0,14.718794,1516
214373463066127,214373569210069,sda,14104,7221248,64.880940,0,8.808793,935
214373569210069,214373675066071,sda,11416,5844992,52.658504,0,9.267306,981
214373675066071,214373778083259,sda,14392,7368704,68.215255,0,12.133898,1250
214373778083259,214373881065326,sda,10440,5345280,49.500427,0,8.778227,904
214373881065326,214373985603779,sda,15072,7716864,70.398736,0,16.941135,1771
214373985603779,214374087993305,sda,13320,6819840,63.521207,0,9.190393,941
214374087993305,214374191067220,sda,13608,6967296,64.463752,0,7.868140,811
214374191067220,214374296051661,sda,10560,5406720,49.114421,0,6.181868,649
214374296051661,214374398072641,sda,12088,6189056,57.854215,0,7.429844,758
214374398072641,214374502133641,sda,11592,5935104,54.392676,0,7.476384,778
214374502133641,214374612140947,sda,12040,6164480,53.441053,0,8.581248,944
214374612140947,214374716065440,sda,12576,6438912,59.087370,0,8.198260,852
214374716065440,214374819062947,sda,11248,5758976,53.323499,0,6.854535,706
214374819062947,214374922069754,sda,11528,5902336,54.645964,0,9.047946,932
214374922069754,214375033147610,sda,10056,5148672,44.204637,0,5.896765,655
214375033147610,214375135346989,sda,10928,5595136,52.211056,0,10.469731,1070
214375135346989,214375237770734,sda,12944,6627328,61.707493,0,11.735560,1202
214375237770734,214375354019629,sda,9880,5058560,41.499050,0,5.445213,633
214375354019629,214375457027042,sda,12440,6369280,58.968754,0,8.077089,832
214375457027042,214375559071988,sda,10888,5574656,52.098673,0,8.751046,893
214375559071988,214375662075536,sda,15552,7962624,73.723189,0,13.514098,1392
214375662075536,214375765061833,sda,10848,5554176,51.432813,0,9.108008,938
214375765061833,214375871471129,sda,14872,7614464,68.243274,0,11.690708,1244
214375871471129,214375973048894,sda,13232,6774784,63.605825,0,10.898054,1107
214375973048894,214376075075553,sda,11152,5709824,53.371467,0,10.477654,1069
214376075075553,214376178064545,sda,13224,6770688,62.696324,0,10.671043,1099
214376178064545,214376281063603,sda,11824,6053888,56.053304,0,8.369009,862
214376281063603,214376384635899,sda,12720,6512640,59.967170,0,12.657825,1311
214376384635899,214376490084995,sda,12560,6430720,58.158986,0,8.184044,863
214376490084995,214376593063654,sda,10400,5324800,49.312402,0,9.361163,964
214376593063654,214376696079226,sda,9760,4997120,46.261210,0,5.911728,609
214376696079226,214376802485147,sda,9368,4796416,42.988385,0,9.407371,1001
214376802485147,214376905051657,sda,9984,5111808,47.530134,0,8.160558,837
214376905051657,214377010078217,sda,7776,3981312,36.151570,0,5.884226,618
214377010078217,214377112383689,sda,8104,4149248,38.678588,0,7.594902,777
214377112383689,214377214996499,sda,7480,3829760,35.593448,0,6.227293,639
214377214996499,214377318035336,sda,11136,5701632,52.771364,0,7.075002,729
214377318035336,214377425422724,sda,12728,6516736,57.873125,0,9.628691,1034
214377425422724,214377528064915,sda,12632,6467584,60.091944,0,10.638900,1092
214377528064915,214377631070933,sda,8712,4460544,41.297648,0,5.640447,581
214377631070933,214377734070157,sda,16344,8368128,77.480863,0,12.689416,1307
214377734070157,214377836084382,sda,14864,7610368,71.145103,0,9.047758,923
214377836084382,214377939082627,sda,12520,6410240,59.353256,0,8.524417,878
214377939082627,214378042071043,sda,12720,6512640,60.307147,0,12.554810,1293
214378042071043,214378144399607,sda,9912,5074944,47.297094,0,9.674718,990
214378144399607,214378246841816,sda,13880,7106560,66.157728,0,13.939567,1428
214378246841816,214378349068059,sda,7864,4026368,37.562211,0,6.192148,633
214378349068059,214378451346826,sda,15800,8089600,75.429573,0,15.672852,1603
214378451346826,214378553063913,sda,11400,5836800,54.724397,0,11.069920,1126
214378553063913,214378656069879,sda,11016,5640192,52.219366,0,9.601386,989
214378656069879,214378759060781,sda,13536,6930432,64.174358,0,8.641540,890
214378759060781,214378862071948,sda,9656,4943872,45.770220,0,7.348718,757
214378862071948,214378964070029,sda,16976,8691712,81.266848,0,16.892475,1723
214378964070029,214379067064734,sda,7400,3788800,35.082204,0,5.718741,589
214379067064734,214379170069159,sda,16336,8364032,77.439027,0,18.173977,1872
214379170069159,214379273071600,sda,13320,6819840,63.143224,0,10.465771,1078
214379273071600,214379377139491,sda,12064,6176768,56.603674,0,9.666766,1006
214379377139491,214379482760422,sda,8952,4583424,41.384730,0,6.059405,640
214379482760422,214379586069366,sda,14600,7475200,69.005702,0,12.874006,1330
214379586069366,214379689054067,sda,6248,3198976,29.623636,0,4.330740,446
214379689054067,214379856071628,sda,17472,8945664,51.079958,0,7.358508,1229
214379856071628,214379960079476,sda,12664,6483968,59.453146,0,9.105082,947
214379960079476,214380063059871,sda,11704,5992448,55.494483,0,10.021325,1032
214380063059871,214380166097233,sda,8008,4100096,37.948917,0,6.211339,640
214380166097233,214380269073245,sda,11376,5824512,53.941567,0,8.176662,842
214380269073245,214380372064493,sda,11792,6037504,55.905843,0,8.767735,903
214380372064493,214380475044039,sda,11704,5992448,55.494940,0,9.982565,1028
214380475044039,214380577065472,sda,14984,7671808,71.714404,0,11.174123,1140
214380577065472,214380679056271,sda,13800,7065600,66.067541,0,12.010887,1225
214380679056271,214380781349414,sda,11376,5824512,54.301660,0,8.397435,859
214380781349414,214380907066424,sda,14384,7364608,55.867042,0,9.163438,1152
214380907066424,214381009069199,sda,19752,10113024,94.551656,0,20.960214,2138
214381009069199,214381112075994,sda,8024,4108288,38.036022,0,4.951130,510
214381112075994,214381215076730,sda,18216,9326592,86.354055,0,13.019324,1341
214381215076730,214381318070494,sda,9712,4972544,46.043443,0,7.019842,723
214381318070494,214381423062472,sda,15432,7901184,71.768876,0,10.048387,1055
214381423062472,214381528075829,sda,12608,6455296,58.623495,0,17.016883,1787
214381528075829,214381636058275,sda,14496,7421952,65.548849,0,11.650042,1258
214381636058275,214381738067593,sda,8792,4501504,42.084084,0,7.097391,724
214381738067593,214381840056641,sda,12656,6479872,60.591677,0,10.677617,1089
214381840056641,214381943063341,sda,7712,3948544,36.557088,0,4.669599,481
214381943063341,214382045069920,sda,14136,7237632,67.665672,0,11.489455,1172
214382045069920,214382148093817,sda,6216,3182592,29.460701,0,4.028192,415
214382148093817,214382254225456,sda,15416,7892992,70.924597,0,15.358285,1630
214382254225456,214382361055136,sda,8440,4321280,38.576300,0,7.441752,795
214382361055136,214382463715123,sda,10992,5627904,52.281202,0,8.562245,879
214382463715123,214382566050679,sda,13888,7110656,66.264847,0,12.292893,1258
214382566050679,214382669068201,sda,13704,7016448,64.954059,0,11.522312,1187
214382669068201,214382772074855,sda,8232,4214784,39.022054,0,5.310337,547
214382772074855,214382875054835,sda,15512,7942144,73.550400,0,12.565549,1294
214382875054835,214382977069022,sda,11368,5820416,54.411856,0,8.969341,915
214382977069022,214383079056588,sda,12736,6520832,60.975570,0,7.618576,777
214383079056588,214383182093476,sda,14672,7512064,69.529104,0,8.734736,900
214383182093476,214383285064228,sda,13984,7159808,66.311306,0,8.711212,897
214383285064228,214383388060206,sda,11928,6107136,56.548021,0,9.126570,940
214383388060206,214383490070455,sda,11520,5898240,55.141518,0,11.145939,1137
214383490070455,214383593058954,sda,16872,8638464,79.992245,0,17.798104,1833
214383593058954,214383696057080,sda,7144,3657728,33.867424,0,4.126289,425
214383696057080,214383799074924,sda,17328,8871936,82.130796,0,15.832209,1631
214383799074924,214383901082330,sda,9056,4636672,43.348568,0,5.499601,561
214383901082330,214384004080363,sda,14872,7614464,70.503470,0,16.039141,1652
214384004080363,214384106572341,sda,10512,5382144,50.080139,0,8.644579,886
214384106572341,214384210083581,sda,14000,7168000,66.040533,0,15.331668,1587
214384210083581,214384312386923,sda,14448,7397376,68.958524,0,8.992864,920
214384312386923,214384416082493,sda,10560,5406720,49.724882,0,8.206715,851
214384416082493,214384519047880,sda,11920,6103040,56.526884,0,10.090770,1039
214384519047880,214384623055919,sda,13256,6787072,62.232269,0,13.258591,1379
214384623055919,214384728976618,sda,10336,5292032,47.647675,0,6.967477,738
214384728976618,214384833095747,sda,11648,5963776,54.624929,0,9.364273,975
214384833095747,214384942055100,sda,12856,6582272,57.611794,0,11.784211,1284
214384942055100,214385050084561,sda,13888,7110656,62.772228,0,10.265718,1109
214385050084561,214385153074931,sda,10528,5390336,49.913647,0,8.010458,825
214385153074931,214385258383350,sda,7264,3719168,33.680830,0,4.899893,516
214385258383350,214385361074065,sda,11464,5869568,54.509858,0,8.140950,836
214385361074065,214385464065330,sda,10672,5464064,50.595917,0,9.651304,994
214385464065330,214385567067945,sda,13592,6959104,64.432527,0,9.776451,1007
214385567067945,214385670060372,sda,10064,5152768,47.712853,0,6.058698,624
214385670060372,214385773064318,sda,16760,8581120,79.449323,0,16.785765,1729
214385773064318,214385876081880,sda,9184,4702208,43.530199,0,5.775714,595
214385876081880,214385979075140,sda,13848,7090176,65.652051,0,9.612279,990
214385979075140,214386081647520,sda,12648,6475776,60.209008,0,7.711628,791
214386081647520,214386184050381,sda,13296,6807552,63.398497,0,11.239920,1151
214386184050381,214386286056563,sda,13792,7061504,66.019283,0,9.411194,960
214386286056563,214386389068111,sda,11736,6008832,55.629382,0,7.494305,772
214386389068111,214386494055603,sda,10240,5242880,47.624721,0,6.943684,729
214386494055603,214386597598180,sda,13584,6955008,64.058793,0,12.844957,1330
214386597598180,214386701064160,sda,9152,4685824,43.190525,0,5.547717,574
214386701064160,214386821658315,sda,13064,6688768,52.895650,0,8.026923,968
214386821658315,214386924069598,sda,8656,4431872,41.270477,0,7.176944,735
214386924069598,214387027380895,sda,14480,7413760,68.436974,0,14.103008,1457
214387027380895,214387142253129,sda,12328,6311936,52.401969,0,11.386564,1308
214387142253129,214387243705520,sda,7328,3751936,35.269006,0,4.810138,488
214387243705520,214387346056927,sda,14808,7581696,70.643570,0,13.991014,1432
214387346056927,214387453085680,sda,6920,3543040,31.570080,0,8.044567,861
214387453085680,214387556073380,sda,16488,8441856,78.172260,0,16.293208,1678
214387556073380,214387659074345,sda,12672,6488064,60.072253,0,10.776598,1110
214387659074345,214387762072322,sda,12440,6369280,58.974156,0,7.505002,773
214387762072322,214387865070232,sda,14744,7548928,69.896746,0,8.650661,891
214387865070232,214387968065839,sda,11184,5726208,53.021072,0,8.213943,846
214387968065839,214388071069329,sda,13384,6852608,63.445969,0,10.271497,1058
214388071069329,214388174077127,sda,11176,5722112,52.976875,0,7.018886,723
214388174077127,214388277085303,sda,15512,7942144,73.530268,0,14.649323,1509
214388277085303,214388381071999,sda,14000,7168000,65.738578,0,9.260800,963
214388381071999,214388484082649,sda,13160,6737920,62.379776,0,10.765877,1109
214388484082649,214388587075090,sda,14080,7208960,66.752472,0,13.185434,1358
214388587075090,214388689045929,sda,12808,6557696,61.330340,0,9.708658,990
214388689045929,214388791074739,sda,17072,8740864,81.701801,0,14.143064,1443
214388791074739,214388892685164,sda,10456,5353472,50.245521,0,6.485555,659
214388892685164,214388995088762,sda,13736,7032832,65.496051,0,11.532798,1181
214388995088762,214389097827253,sda,15104,7733248,71.784196,0,19.437700,1997
214389097827253,214389212596548,sda,9744,4988928,41.455448,0,6.125332,703
214389212596548,214389319528455,sda,17840,9134080,81.462472,0,19.863108,2124
214389319528455,214389429079344,sda,6728,3444736,29.987491,0,3.943373,432
214389429079344,214389534071092,sda,18040,9236480,83.897963,0,14.010625,1471
214389534071092,214389637056786,sda,8088,4141056,38.347256,0,4.855043,500
214389637056786,214389740068801,sda,14232,7286784,67.460274,0,10.610413,1093
214389740068801,214389884398081,sda,10504,5378048,35.536145,0,5.404309,780
214389884398081,214389988722448,sda,14384,7364608,67.323078,0,16.467869,1718
214389988722448,214390092057197,sda,11128,5697536,52.582445,0,6.745069,697
214390092057197,214390193480334,sda,11664,5971968,56.153977,0,8.242695,836
214390193480334,214390296051852,sda,13680,7004160,65.122245,0,11.630909,1193
214390296051852,214390398804788,sda,7320,3747840,34.784590,0,4.544882,467
214390398804788,214390502087175,sda,16912,8658944,79.953734,0,10.892467,1125
214390502087175,214390605060044,sda,13328,6823936,63.199293,0,7.904995,814
214390605060044,214390707061266,sda,15984,8183808,76.515627,0,15.205700,1551
214390707061266,214390810541144,sda,11152,5709824,52.621945,0,8.020883,830
214390810541144,214390915750896,sda,13960,7147520,64.788730,0,9.561851,1006
214390915750896,214391018064596,sda,12808,6557696,61.124818,0,7.672482,785
214391018064596,214391120061284,sda,13192,6754304,63.153092,0,10.657209,1087
214391120061284,214391224147989,sda,13680,7004160,64.174262,0,8.867607,923
214391224147989,214391329304982,sda,13808,7069696,64.115446,0,11.278375,1186
214391329304982,214391432736488,sda,11504,5890048,54.308283,0,9.194491,951
214391432736488,214391537279718,sda,15216,7790592,71.068088,0,10.292393,1076
214391537279718,214391648903377,sda,11288,5779456,49.377693,0,6.423369,717
214391648903377,214391752075443,sda,9592,4911104,45.395948,0,7.317872,755
214391752075443,214391855878653,sda,11224,5746688,52.796717,0,8.737687,907
214391855878653,214391963706817,sda,14352,7348224,64.990558,0,8.040571,867
214391963706817,214392070679005,sda,8032,4112384,36.662567,0,5.356532,573
214392070679005,214392174975396,sda,13592,6959104,63.633254,0,10.776979,1124
214392174975396,214392278100447,sda,8848,4530176,41.893919,0,5.575755,575
214392278100447,214392382069692,sda,11928,6107136,56.018669,0,7.858093,817
214392382069692,214392485052480,sda,15480,7925760,73.396670,0,15.905571,1638
214392485052480,214392588072197,sda,14376,7360512,68.137745,0,10.561085,1088
214392588072197,214392690188856,sda,14192,7266304,67.860500,0,11.496655,1174
214392690188856,214392808057856,sda,13688,7008256,56.703576,0,9.026971,1064
214392808057856,214392911060239,sda,13264,6791168,62.877793,0,11.436629,1178
214392911060239,214393013398128,sda,16592,8495104,79.164839,0,11.090711,1135
214393013398128,214393116074778,sda,11920,6103040,56.685843,0,10.635329,1092
214393116074778,214393219082407,sda,16000,8192000,75.843897,0,11.338966,1168
214393219082407,214393322788714,sda,9632,4931584,45.350424,0,7.251247,752
214393322788714,214393423912149,sda,15440,7905280,74.553070,0,15.713469,1589
214393423912149,214393526405309,sda,15376,7872512,73.251839,0,11.112937,1139
214393526405309,214393629053779,sda,12000,6144000,57.081952,0,9.917342,1018
214393629053779,214393732067644,sda,13832,7081984,65.563080,0,10.678174,1100
214393732067644,214393835074050,sda,11480,5877760,54.418642,0,8.504325,876
214393835074050,214393938068255,sda,15168,7766016,71.909386,0,10.728759,1105
214393938068255,214394041049938,sda,12592,6447104,59.704185,0,12.409974,1278
214394041049938,214394144076571,sda,14448,7397376,68.474406,0,11.550411,1190
214394144076571,214394247058363,sda,14048,7192576,66.607648,0,9.409430,969
214394247058363,214394350090958,sda,12728,6516736,60.319200,0,9.356262,964
214394350090958,214394453064477,sda,12600,6451200,59.746853,0,9.954015,1025
214394453064477,214394556059748,sda,15008,7684096,71.150111,0,15.340510,1580
214394556059748,214394663055078,sda,3256,1667072,14.859001,0,3.028170,324
214394663055078,214394766040969,sda,20984,10743808,99.490267,0,16.866388,1737
214394766040969,214394869064674,sda,3448,1765376,16.341809,0,2.310148,238
214394869064674,214394971701709,sda,18016,9224192,85.708585,0,21.434758,2200
214394971701709,214395075058476,sda,9440,4833280,44.596741,0,6.850059,708
214395075058476,214395178063515,sda,11160,5713920,52.902448,0,6.844325,705
214395178063515,214395281071952,sda,8280,4239360,39.248909,0,4.931635,508
214395281071952,214395384053314,sda,14512,7430144,68.807961,0,11.235043,1157
214395384053314,214395487075573,sda,10800,5529600,51.187360,0,8.124458,837
214395487075573,214395589072997,sda,11776,6029312,56.373973,0,10.029665,1023
214395589072997,214395692065359,sda,14544,7446528,68.952322,0,11.515417,1186
214395692065359,214395795059832,sda,10608,5431296,50.290927,0,7.621768,785
214395795059832,214395898070246,sda,13184,6750208,62.493681,0,9.484478,977
214395898070246,214396001071523,sda,14400,7372800,68.263717,0,10.970738,1130
214396001071523,214396104070263,sda,11552,5914624,54.764019,0,10.912755,1124
214396104070263,214396208065323,sda,12688,6496256,59.573142,0,8.654257,900
214396208065323,214396311068368,sda,13800,7065600,65.418272,0,12.057896,1242
214396311068368,214396414075667,sda,8512,4358144,40.349082,0,5.174391,533
214396414075667,214396518081560,sda,13352,6836224,62.684249,0,12.095468,1258
214396518081560,214396621055534,sda,9168,4694016,43.472757,0,5.438267,560
214396621055534,214396724088282,sda,15560,7966720,73.740208,0,14.471127,1491
214396724088282,214396827082299,sda,9616,4923392,45.588206,0,9.223837,950
214396827082299,214396930056858,sda,9032,4624384,42.827629,0,6.040327,622
214396930056858,214397036314779,sda,17040,8724480,78.302986,0,17.796320,1891
