sample_start_ns,sample_end_ns,device,sectors_read_delta,read_bytes_delta,read_bandwidth_mbs,io_in_progress,avg_queue_depth,weighted_io_ms_delta
213398431642752,213398532229314,sda,10960,5611520,53.203553,0,6.372621,641
213398532229314,213398632829853,sda,13496,6909952,65.505054,0,7.793199,784
213398632829853,213398733412159,sda,14072,7204864,68.313146,0,7.565943,761
213398733412159,213398833935514,sda,13440,6881280,65.283336,0,7.570380,761
213398833935514,213398934525407,sda,12168,6230016,59.065638,0,6.929126,697
213398934525407,213399035143766,sda,11280,5775360,54.739638,0,7.960774,801
213399035143766,213399135736365,sda,12696,6500352,61.626987,0,8.211340,826
213399135736365,213399236256247,sda,14328,7335936,69.599104,0,8.286918,833
213399236256247,213399336888415,sda,11736,6008832,56.944701,0,6.995775,704
213399336888415,213399437510911,sda,10568,5410816,51.282332,0,6.598922,664
213399437510911,213399538062974,sda,9928,5083136,48.210411,0,7.269866,731
213399538062974,213399638869077,sda,11072,5668864,53.630185,0,8.680030,875
213399638869077,213399739441287,sda,9296,4759552,45.132373,0,6.850799,689
213399739441287,213399840030798,sda,10920,5591040,53.007826,0,7.893467,794
213399840030798,213399940567942,sda,11200,5734400,54.395319,0,6.495112,653
213399940567942,213400041434797,sda,11288,5779456,54.643508,0,6.255772,631
213400041434797,213400142061929,sda,13160,6737920,63.857343,0,7.184941,723
213400142061929,213400242703151,sda,12192,6242304,59.151955,0,6.895783,694
213400242703151,213400343280441,sda,11288,5779456,54.800828,0,7.258100,730
213400343280441,213400444084631,sda,11760,6021120,56.963778,0,7.916338,798
213400444084631,213400544649582,sda,11120,5693440,53.991848,0,9.138373,919
213400544649582,213400645265463,sda,14336,7340032,69.571522,0,9.590931,965
213400645265463,213400745867548,sda,13536,6930432,65.698191,0,8.021703,807
213400745867548,213400846503456,sda,14608,7479296,70.877410,0,8.376732,843
213400846503456,213400947086491,sda,12568,6434816,61.011469,0,7.108555,715
213400947086491,213401047704736,sda,15328,7847936,74.383875,0,8.010476,806
213401047704736,213401148350359,sda,13336,6828032,64.699473,0,7.531376,758
213401148350359,213401248995769,sda,12600,6451200,61.128905,0,6.935239,698
213401248995769,213401349589915,sda,14832,7593984,71.994125,0,7.912985,796
213401349589915,213401450146305,sda,13680,7004160,66.427280,0,7.925901,797
213401450146305,213401550729250,sda,10320,5283840,50.098578,0,6.064646,610
213401550729250,213401651305836,sda,10336,5292032,50.179422,0,7.536545,758
213401651305836,213401751892329,sda,10744,5500928,52.155052,0,6.392508,643
213401751892329,213401852477279,sda,11536,5906432,56.000550,0,8.868126,892
213401852477279,213401953054926,sda,10256,5251072,49.790512,0,7.486753,753
213401953054926,213402053684898,sda,12672,6488064,61.487645,0,8.248040,830
213402053684898,213402154477232,sda,11232,5750784,54.412620,0,6.052048,610
213402154477232,213402254918176,sda,11032,5648384,53.630706,0,7.825494,786
213402254918176,213402355506167,sda,10312,5279744,50.057230,0,5.805862,584
213402355506167,213402456092913,sda,12032,6160384,58.407298,0,8.599543,865
213402456092913,213402556787617,sda,10464,5357568,50.741249,0,6.097639,614
213402556787617,213402657363282,sda,12984,6647808,63.035564,0,7.815012,786
213402657363282,213402758054956,sda,14584,7467008,70.721773,0,8.133741,819
213402758054956,213402858607939,sda,13600,6963200,66.041054,0,7.538314,758
213402858607939,213402959204717,sda,12584,6443008,61.080796,0,7.922719,797
213402959204717,213403059857732,sda,14536,7442432,70.516082,0,8.325632,838
213403059857732,213403160572962,sda,15056,7708672,72.993553,0,8.479353,854
213403160572962,213403261244681,sda,12800,6553600,62.082977,0,6.943360,699
213403261244681,213403361804090,sda,13032,6672384,63.278825,0,7.597499,764
213403361804090,213403462356077,sda,15152,7757824,73.578233,0,8.154986,820
213403462356077,213403563012342,sda,12920,6615040,62.674626,0,7.321949,737
213403563012342,213403663633801,sda,15112,7737344,73.333326,0,8.288490,834
213403663633801,213403764216980,sda,14072,7204864,68.312553,0,8.142515,819
213403764216980,213403864851141,sda,12352,6324224,59.932432,0,10.314589,1038
213403864851141,213403965401277,sda,14552,7450624,70.665929,0,9.040266,909
213403965401277,213404066028820,sda,12712,6508544,61.683224,0,7.135223,718
213404066028820,213404166701555,sda,14912,7634944,72.325938,0,8.721329,878
213404166701555,213404267251036,sda,15472,7921664,75.134028,0,9.398358,945
213404267251036,213404367898040,sda,12056,6172672,58.488763,0,7.729987,778
213404367898040,213404468557548,sda,12312,6303744,59.723308,0,7.331647,738
213404468557548,213404569156418,sda,12864,6586368,62.438574,0,6.769460,681
213404569156418,213404669662049,sda,10512,5382144,51.069900,0,6.447400,648
213404669662049,213404770311333,sda,13664,6995968,66.288350,0,7.809295,786
213404770311333,213404870862239,sda,11544,5910528,56.058359,0,6.434552,647
213404870862239,213404971643143,sda,11912,6098944,57.713376,0,6.697697,675
213404971643143,213405072384278,sda,10424,5337088,50.523987,0,6.660636,671
213405072384278,213405172993721,sda,11752,6017024,57.035215,0,6.391050,643
213405172993721,213405273649229,sda,13744,7036928,66.672333,0,8.494319,855
213405273649229,213405374304337,sda,10128,5185536,49.131262,0,5.941080,598
213405374304337,213405474851043,sda,11776,6029312,57.187353,0,7.707861,775
213405474851043,213405575446933,sda,13392,6856704,65.003277,0,8.718050,877
213405575446933,213405676069313,sda,12136,6213632,58.891285,0,6.777816,682
213405676069313,213405776663031,sda,14232,7286784,69.082035,0,8.082016,813
213405776663031,213405877046264,sda,12376,6336512,60.198985,0,8.706633,874
213405877046264,213405977616885,sda,15480,7925760,75.157075,0,9.008595,906
213405977616885,213406078454905,sda,11976,6131712,57.990590,0,7.695510,776
213406078454905,213406179053392,sda,13296,6807552,64.535638,0,8.489193,854
213406179053392,213406279769463,sda,13112,6713344,63.568244,0,7.297743,735
213406279769463,213406380393051,sda,13616,6971392,66.072356,0,8.616270,867
213406380393051,213406481048037,sda,12720,6512640,61.705214,0,8.295665,835
213406481048037,213406581627525,sda,11288,5779456,54.799630,0,7.625809,767
213406581627525,213406682018972,sda,10184,5214208,49.532668,0,6.624070,665
213406682018972,213406782669447,sda,12136,6213632,58.874846,0,8.206618,826
213406782669447,213406883430620,sda,10080,5160960,48.846940,0,5.875279,592
213406883430620,213406984054045,sda,10248,5246976,49.729039,0,6.439852,648
213406984054045,213407084514984,sda,11176,5722112,54.319931,0,6.838479,687
213407084514984,213407185091545,sda,11632,5955584,56.471284,0,7.128898,717
213407185091545,213407285866540,sda,10424,5337088,50.507011,0,6.648475,670
213407285866540,213407386675923,sda,11200,5734400,54.248422,0,7.955609,802
213407386675923,213407487438367,sda,9648,4939776,46.752910,0,6.331724,638
213407487438367,213407588278439,sda,13752,7041024,66.589042,0,8.349855,842
213407588278439,213407688796018,sda,14736,7544832,71.582628,0,8.774585,882
213407688796018,213407789540521,sda,12784,6545408,61.960577,0,7.265905,732
213407789540521,213407890170325,sda,14176,7258112,68.785536,0,7.959868,801
213407890170325,213407990631807,sda,13264,6791168,64.468116,0,8.022975,806
213407990631807,213408091142302,sda,14024,7180288,68.128769,0,9.013984,906
213408091142302,213408191726194,sda,13184,6750208,64.001302,0,7.734837,778
213408191726194,213408292282456,sda,14624,7487488,71.011241,0,8.194418,824
213408292282456,213408392805264,sda,12728,6516736,61.825210,0,8.326469,837
213408392805264,213408493411621,sda,12032,6160384,58.395912,0,7.852387,790
213408493411621,213408594062039,sda,13368,6844416,64.851631,0,7.372051,742
213408594062039,213408694552653,sda,14264,7303168,69.308401,0,7.891284,793
213408694552653,213408795029590,sda,15704,8040448,76.315710,0,8.310365,835
213408795029590,213408895603833,sda,14904,7630848,72.357927,0,7.735579,778
213408895603833,213408996140917,sda,14744,7548928,71.607595,0,7.937370,798
213408996140917,213409096741790,sda,15016,7688192,72.882382,0,8.488992,854
213409096741790,213409197366368,sda,14296,7319552,69.371409,0,8.049723,810
213409197366368,213409297968387,sda,13584,6955008,65.931207,0,7.653922,770
213409297968387,213409398494993,sda,14560,7454720,70.721327,0,7.977987,802
213409398494993,213409499015239,sda,13408,6864896,65.129914,0,8.167509,821
213409499015239,213409599538149,sda,12688,6496256,61.630851,0,6.864107,690
213409599538149,213409700140876,sda,14024,7180288,68.066308,0,7.484887,753
213409700140876,213409800748888,sda,12112,6201344,58.783216,0,6.311625,635
213409800748888,213409901276222,sda,13352,6836224,64.853319,0,7.699398,774
213409901276222,213410001910016,sda,11784,6033408,57.176680,0,6.588244,663
213410001910016,213410102619091,sda,12328,6311936,59.771488,0,6.374798,642
213410102619091,213410203287972,sda,8840,4526080,42.877265,0,7.708440,776
213410203287972,213410304036307,sda,10496,5373952,50.869327,0,7.940578,800
213410304036307,213410404812926,sda,9648,4939776,46.746334,0,6.965901,702
213410404812926,213410505473111,sda,11664,5971968,56.579595,0,7.480614,753
213410505473111,213410606193305,sda,12168,6230016,58.989226,0,8.339936,840
213410606193305,213410706912383,sda,12216,6254592,59.222581,0,7.079096,713
213410706912383,213410807446447,sda,12200,6246400,59.253859,0,7.261220,730
213410807446447,213410907976364,sda,14384,7364608,69.864153,0,8.236354,828
213410907976364,213411008556476,sda,13816,7073792,67.071846,0,8.550398,860
213411008556476,213411109099167,sda,13184,6750208,64.027528,0,7.738007,778
213411109099167,213411209655688,sda,14904,7630848,72.370679,0,8.293843,834
213411209655688,213411310227121,sda,12472,6385664,60.552421,0,7.865056,791
213411310227121,213411410751474,sda,9680,4956160,47.019079,0,6.157712,619
213411410751474,213411511304770,sda,11952,6119424,58.038252,0,7.568126,761
213411511304770,213411611891880,sda,12168,6230016,59.067273,0,8.261496,831
213411611891880,213411712506433,sda,12400,6348800,60.177055,0,7.205717,725
213411712506433,213411813121185,sda,8960,4587520,43.482689,0,5.456456,549
213411813121185,213411913998365,sda,13472,6897664,65.209248,0,7.781740,785
213411913998365,213412014671662,sda,9448,4837376,45.824279,0,5.304286,534
213412014671662,213412115306749,sda,12752,6529024,61.872680,0,6.975698,702
213412115306749,213412215933792,sda,12744,6524928,61.838807,0,7.999838,805
213412215933792,213412316575710,sda,9240,4730880,44.829419,0,6.200200,624
213412316575710,213412417586018,sda,13984,7159808,67.598299,0,8.890182,898
213412417586018,213412518284968,sda,9152,4685824,44.377325,0,7.259261,731
213412518284968,213412618923575,sda,15512,7942144,75.261562,0,9.280733,934
213412618923575,213412719433798,sda,12080,6184960,58.684951,0,7.641014,768
213412719433798,213412820057332,sda,13216,6766592,64.131369,0,7.900736,795
213412820057332,213412920672153,sda,12424,6361088,60.293366,0,7.483987,753
213412920672153,213413021337415,sda,13016,6664192,63.134676,0,8.185545,824
213413021337415,213413121907390,sda,14552,7450624,70.651989,0,9.585366,964
213413121907390,213413222412815,sda,12576,6438912,61.097448,0,7.880172,792
213413222412815,213413323169628,sda,11544,5910528,55.943798,0,6.629825,668
213413323169628,213413423649300,sda,13656,6991872,66.361371,0,8.857513,890
213413423649300,213413524310878,sda,14848,7602176,72.023508,0,8.622952,868
213413524310878,213413624740411,sda,15720,8048640,76.429522,0,8.782277,882
213413624740411,213413725366909,sda,13072,6692864,63.430733,0,7.602371,765
213413725366909,213413826038864,sda,12984,6647808,62.975272,0,7.430073,748
213413826038864,213413926534905,sda,15320,7843840,74.435457,0,8.786416,883
213413926534905,213414027226115,sda,14296,7319552,69.325503,0,8.272817,833
213414027226115,213414127776224,sda,12976,6643712,63.012736,0,7.797107,784
213414127776224,213414228349631,sda,13008,6660096,63.153498,0,9.028231,908
213414228349631,213414328899449,sda,12624,6463488,61.303567,0,7.608169,765
213414328899449,213414429471196,sda,14440,7393280,70.106978,0,8.819574,887
213414429471196,213414530150931,sda,12864,6586368,62.388424,0,8.641262,870
213414530150931,213414630962018,sda,11624,5951488,56.301161,0,7.072635,713
213414630962018,213414731444574,sda,11032,5648384,53.608496,0,6.727536,676
213414731444574,213414832031431,sda,11320,5795840,54.950954,0,6.452135,649
213414832031431,213414932501484,sda,10264,5255168,49.882712,0,6.748280,678
213414932501484,213415033141362,sda,9744,4988928,47.275619,0,5.812805,585
213415033141362,213415133617595,sda,13152,6733824,63.914369,0,9.405209,945
213415133617595,213415234211743,sda,8704,4456448,42.248979,0,6.103735,614
213415234211743,213415334746228,sda,12544,6422528,60.924368,0,8.017150,806
213415334746228,213415435337374,sda,8656,4431872,42.017242,0,5.507443,554
213415435337374,213415535853027,sda,8840,4526080,42.942628,0,7.242653,728
213415535853027,213415636516495,sda,11448,5861376,55.530014,0,7.490304,754
213415636516495,213415737032320,sda,12568,6434816,61.052265,0,8.774738,882
213415737032320,213415837663272,sda,11064,5664768,53.684713,0,6.926298,697
213415837663272,213415938287467,sda,11416,5844992,55.396406,0,6.976453,702
213415938287467,213416038910801,sda,11616,5947392,56.367393,0,7.950442,800
213416038910801,213416139626305,sda,12896,6602752,62.521407,0,8.419756,848
213416139626305,213416240101441,sda,14872,7614464,72.273789,0,8.698669,874
213416240101441,213416340662501,sda,12376,6336512,60.092532,0,7.378602,742
213416340662501,213416441211150,sda,11920,6103040,57.885537,0,6.752950,679
213416441211150,213416541729729,sda,10312,5279744,50.091797,0,6.227704,626
213416541729729,213416642234159,sda,12016,6152192,58.377402,0,8.318041,836
213416642234159,213416742865540,sda,11368,5820416,55.159546,0,6.836834,688
213416742865540,213416843468519,sda,9688,4960256,47.021160,0,5.218533,525
213416843468519,213416944252212,sda,9192,4706304,44.533804,0,5.556454,560
213416944252212,213417044801132,sda,12568,6434816,61.032170,0,7.846927,789
213417044801132,213417145584987,sda,8336,4268032,40.386553,0,5.655668,570
213417145584987,213417246282224,sda,11912,6098944,57.761329,0,7.537446,759
213417246282224,213417347038975,sda,9280,4751360,44.972173,0,6.203058,625
213417347038975,213417447857746,sda,12856,6582272,62.263641,0,7.369659,743
213417447857746,213417548712603,sda,11960,6123520,57.903446,0,6.910922,697
213417548712603,213417649110934,sda,15504,7938048,75.402772,0,9.422467,946
213417649110934,213417749673104,sda,14152,7245824,68.715266,0,8.193936,824
213417749673104,213417850356343,sda,13744,7036928,66.653969,0,7.627883,768
213417850356343,213417950959602,sda,13136,6725632,63.756011,0,7.822808,787
213417950959602,213418051488404,sda,15440,7905280,74.994055,0,9.062080,911
213418051488404,213418152045378,sda,14184,7262208,68.874201,0,8.293806,834
213418152045378,213418252729649,sda,12216,6254592,59.243054,0,7.468893,752
213418252729649,213418353346629,sda,14224,7282688,69.027241,0,8.517449,857
213418353346629,213418453975962,sda,15856,8118272,76.937681,0,9.361088,942
213418453975962,213418554508992,sda,15080,7720960,73.242408,0,8.673766,872
213418554508992,213418655163367,sda,11960,6123520,58.018777,0,8.683179,874
213418655163367,213418755823512,sda,13816,7073792,67.018518,0,8.017076,807
213418755823512,213418856415728,sda,14216,7278592,69.005401,0,7.764020,781
213418856415728,213418956983865,sda,13232,6774784,64.244379,0,7.119551,716
213418956983865,213419057615392,sda,15408,7888896,74.762231,0,8.168414,822
213419057615392,213419158236583,sda,15648,8011776,75.934551,0,8.576722,863
213419158236583,213419258861651,sda,13296,6807552,64.518590,0,7.244716,729
213419258861651,213419359386827,sda,13128,6721536,63.766675,0,7.331497,737
213419359386827,213419459927551,sda,13488,6905856,65.505173,0,7.787889,783
213419459927551,213419560456786,sda,11584,5931008,56.264727,0,6.624939,666
213419560456786,213419660916962,sda,11544,5910528,56.108987,0,6.768851,680
213419660916962,213419761476414,sda,12480,6389760,60.598481,0,7.149999,719
213419761476414,213419862238512,sda,10856,5558272,52.606896,0,6.421065,647
213419862238512,213419963157487,sda,11072,5668864,53.570203,0,6.202996,626
213419963157487,213420063963191,sda,10864,5562368,52.622890,0,6.051245,610
213420063963191,213420164724203,sda,10608,5431296,51.405672,0,6.053929,610
213420164724203,213420265234813,sda,12360,6328320,60.044967,0,6.745557,678
213420265234813,213420365655277,sda,9304,4763648,45.239472,0,7.388932,742
213420365655277,213420466100501,sda,11496,5885952,55.884004,0,7.845072,788
213420466100501,213420566686323,sda,12624,6463488,61.281624,0,8.689097,874
213420566686323,213420667296278,sda,13288,6803456,64.489456,0,8.180105,823
213420667296278,213420767878714,sda,11152,5709824,54.137807,0,6.561782,660
213420767878714,213420868427157,sda,13528,6926336,65.694391,0,7.369582,741
213420868427157,213420968847274,sda,14352,7348224,69.784947,0,8.862766,890
213420968847274,213421069453290,sda,13416,6868992,65.113216,0,7.236148,728
213421069453290,213421170066296,sda,13040,6676480,63.283941,0,7.225706,727
213421170066296,213421270599758,sda,13608,6967296,66.092733,0,8.315639,836
213421270599758,213421371115831,sda,11776,6029312,57.204782,0,7.859440,790
213421371115831,213421471608498,sda,13656,6991872,66.352789,0,8.786711,883
213421471608498,213421572473742,sda,10696,5476352,51.778552,0,6.404585,646
213421572473742,213421673072405,sda,12448,6373376,60.419541,0,7.505070,755
213421673072405,213421773785680,sda,11904,6094848,57.713345,0,8.370297,843
213421773785680,213421874379196,sda,10456,5353472,50.753458,0,5.815484,585
213421874379196,213421974952279,sda,10016,5128192,48.627574,0,7.009828,705
213421974952279,213422075491943,sda,9664,4947968,46.934213,0,6.236345,627
213422075491943,213422176056606,sda,9912,5074944,48.126684,0,7.219236,726
213422176056606,213422276440691,sda,13168,6742016,64.050865,0,7.192375,722
213422276440691,213422376997086,sda,10624,5439488,51.587967,0,5.877299,591
213422376997086,213422477576433,sda,12008,6148096,58.295082,0,7.347433,739
213422477576433,213422578192826,sda,13328,6823936,64.679445,0,8.537376,859
213422578192826,213422678808105,sda,13000,6656000,63.088393,0,7.881507,793
213422678808105,213422779442714,sda,12744,6524928,61.834157,0,7.422894,747
213422779442714,213422879983391,sda,15648,8011776,75.995361,0,8.643268,869
213422879983391,213422980616967,sda,14488,7417856,70.296804,0,8.148374,820
213422980616967,213423081223179,sda,10944,5603328,53.115507,0,7.921976,797
213423081223179,213423181836713,sda,11616,5947392,56.372883,0,7.484083,753
213423181836713,213423282375326,sda,13872,7102464,67.371503,0,8.623552,867
213423282375326,213423382948554,sda,11696,5988352,56.783874,0,7.248450,729
213423382948554,213423483519992,sda,10272,5259264,49.871267,0,6.950283,699
213423483519992,213423584168748,sda,10872,5566464,52.743759,0,8.087532,814
213423584168748,213423684726851,sda,11056,5660672,53.684759,0,6.961150,700
213423684726851,213423785359338,sda,11480,5877760,55.702377,0,7.582045,763
213423785359338,213423885989108,sda,11728,6004736,56.907240,0,6.876693,692
213423885989108,213423986606596,sda,9808,5021696,47.596721,0,7.483789,753
213423986606596,213424087210803,sda,11632,5955584,56.455765,0,7.365497,741
213424087210803,213424187836693,sda,14240,7290880,69.098768,0,9.619791,968
213424187836693,213424288360700,sda,13256,6787072,64.389159,0,7.779236,782
213424288360700,213424388989028,sda,10984,5623808,53.297927,0,7.075542,712
213424388989028,213424489573184,sda,12040,6164480,58.447637,0,6.889753,693
213424489573184,213424590284441,sda,10000,5120000,48.483284,0,6.493812,654
213424590284441,213424690883515,sda,12400,6348800,60.186314,0,7.167064,721
213424690883515,213424791533709,sda,11688,5984256,56.701642,0,6.626912,667
213424791533709,213424892163881,sda,9984,5111808,48.444715,0,5.882927,592
213424892163881,213424992727005,sda,11000,5632000,53.410172,0,6.384050,642
213424992727005,213425093354922,sda,11544,5910528,56.015457,0,6.727755,677
213425093354922,213425194042312,sda,12328,6311936,59.784361,0,7.289890,734
213425194042312,213425294774355,sda,13176,6746112,63.868393,0,8.130481,819
213425294774355,213425395508352,sda,9264,4743168,44.904775,0,5.807374,585
213425395508352,213425496275470,sda,13672,7000064,66.249600,0,8.792551,886
213425496275470,213425596907346,sda,12632,6467584,61.292396,0,7.949767,800
213425596907346,213425697562162,sda,12024,6156288,58.328990,0,7.918151,797
213425697562162,213425798127134,sda,11960,6123520,58.070356,0,8.263315,831
213425798127134,213425898673336,sda,11352,5812224,55.128574,0,6.782951,682
213425898673336,213425999260108,sda,11064,5664768,53.708292,0,8.450415,850
213425999260108,213426099739208,sda,11824,6053888,57.459089,0,8.957087,900
213426099739208,213426200251381,sda,12168,6230016,59.111310,0,8.904394,895
213426200251381,213426300826099,sda,12408,6352896,60.239729,0,8.610514,866
213426300826099,213426401459401,sda,11816,6049792,57.332226,0,7.422990,747
213426401459401,213426502072403,sda,11824,6053888,57.382618,0,8.815958,887
213426502072403,213426602966473,sda,9440,4833280,45.685292,0,6.630717,669
213426602966473,213426703804116,sda,11848,6066176,57.370998,0,6.882350,694
213426703804116,213426804481778,sda,11584,5931008,56.181777,0,6.813825,686
213426804481778,213426905363714,sda,10640,5447680,51.498937,0,6.106148,616
213426905363714,213427006064939,sda,9736,4984832,47.208028,0,5.700030,574
213427006064939,213427106668618,sda,10720,5488640,52.029658,0,5.735377,577
213427106668618,213427207676783,sda,12664,6483968,61.218751,0,7.613246,769
213427207676783,213427308343172,sda,10504,5378048,50.949540,0,6.298031,634
213427308343172,213427408977995,sda,11600,5939200,56.283326,0,6.836600,688
213427408977995,213427509426651,sda,10232,5238784,49.737786,0,6.699940,673
213427509426651,213427610029421,sda,14008,7172096,67.988622,0,7.514704,756
213427610029421,213427710695151,sda,13256,6787072,64.298508,0,7.887491,794
213427710695151,213427811379414,sda,14704,7528448,71.308934,0,8.591214,865
213427811379414,213427911991736,sda,14216,7278592,68.991612,0,8.020886,807
213427911991736,213428012553759,sda,14400,7372800,69.919536,0,7.965234,801
213428012553759,213428113079625,sda,15264,7815168,74.141366,0,9.122030,917
213428113079625,213428213776378,sda,12688,6496256,61.524452,0,8.103538,816
213428213776378,213428314357679,sda,13440,6881280,65.245726,0,7.705210,775
213428314357679,213428414886181,sda,11896,6090752,57.780566,0,6.565302,660
213428414886181,213428515623428,sda,11432,5853184,55.411791,0,6.392869,644
213428515623428,213428616132936,sda,10632,5443584,51.650897,0,5.790497,582
213428616132936,213428716639534,sda,12016,6152192,58.376143,0,7.233356,727
213428716639534,213428817248913,sda,11912,6098944,57.811770,0,6.321478,636
213428817248913,213428917849079,sda,11072,5668864,53.739971,0,6.063608,610
213428917849079,213429018372032,sda,10808,5533696,52.498893,0,6.515925,655
213429018372032,213429118988881,sda,12888,6598656,62.543886,0,7.364572,741
213429118988881,213429219568248,sda,9728,4980736,47.226386,0,5.597570,563
213429219568248,213429320539604,sda,9448,4837376,45.689010,0,5.863049,592
213429320539604,213429421654677,sda,10320,5283840,49.834929,0,5.844826,591
213429421654677,213429522359198,sda,9160,4689920,44.413659,0,6.851728,690
213429522359198,213429622996202,sda,11728,6004736,56.903150,0,8.466071,852
213429622996202,213429723722512,sda,11776,6029312,57.085383,0,7.574982,763
213429723722512,213429824337568,sda,12584,6443008,61.069700,0,7.672808,772
213429824337568,213429924922596,sda,12296,6295552,59.689860,0,7.227716,727
213429924922596,213430025441886,sda,12312,6303744,59.806618,0,7.023528,706
213430025441886,213430126071054,sda,14872,7614464,72.163160,0,8.446855,850
213430126071054,213430226653442,sda,14712,7532544,71.419996,0,8.291710,834
213430226653442,213430327318383,sda,11864,6074368,57.547034,0,7.728609,778
213430327318383,213430427908263,sda,13104,6709248,63.609157,0,7.465960,751
213430427908263,213430528568241,sda,12144,6217728,58.908095,0,7.321679,737
213430528568241,213430629251527,sda,11472,5873664,55.635476,0,7.310051,736
213430629251527,213430729774378,sda,13112,6713344,63.690431,0,7.252082,729
213430729774378,213430830610831,sda,11592,5935104,56.132044,0,6.436165,649
213430830610831,213430931207858,sda,10680,5468160,51.838945,0,6.352076,639
213430931207858,213431031836219,sda,11240,5754880,54.540104,0,6.767476,681
213431031836219,213431132362915,sda,11128,5697536,54.051252,0,7.381124,742
213431132362915,213431233017604,sda,12384,6340608,60.075443,0,7.540632,759
213431233017604,213431333583664,sda,9264,4743168,44.979763,0,6.373920,641
213431333583664,213431434330931,sda,13136,6725632,63.664878,0,7.950588,801
213431434330931,213431534962292,sda,12728,6516736,61.758518,0,8.913722,897
213431534962292,213431635690801,sda,12880,6594560,62.435775,0,7.793226,785
213431635690801,213431736240150,sda,15680,8028160,76.144203,0,8.632577,868
213431736240150,213431836786916,sda,13640,6983680,66.239388,0,8.612908,866
213431836786916,213431937433437,sda,12440,6369280,60.351999,0,7.123942,717
213431937433437,213432038068074,sda,13152,6733824,63.813764,0,7.204279,725
213432038068074,213432138499692,sda,14144,7241728,68.765695,0,9.419344,946
213432138499692,213432239060102,sda,9648,4939776,46.846841,0,7.438315,748
213432239060102,213432339657651,sda,14320,7331840,69.506539,0,8.538975,859
213432339657651,213432440170678,sda,12328,6311936,59.888071,0,9.033655,908
213432440170678,213432540703302,sda,13744,7036928,66.753828,0,8.942371,899
213432540703302,213432641115660,sda,14104,7221248,68.584374,0,9.221972,926
213432641115660,213432741741991,sda,13296,6807552,64.517780,0,7.860766,791
213432741741991,213432842388983,sda,12536,6418432,60.817453,0,8.574524,863
213432842388983,213432943039285,sda,10736,5496832,52.083177,0,7.749604,780
213432943039285,213433043682377,sda,12608,6455296,61.169126,0,7.203674,725
213433043682377,213433144340538,sda,12984,6647808,62.983902,0,7.729130,778
213433144340538,213433244917396,sda,15336,7852032,74.453323,0,8.272281,832
213433244917396,213433345498463,sda,12792,6549504,62.100094,0,8.192397,824
213433345498463,213433446087929,sda,12768,6537216,61.978408,0,7.585287,763
213433446087929,213433546777530,sda,13536,6930432,65.641088,0,8.084251,814
213433546777530,213433647409697,sda,14320,7331840,69.482629,0,8.426729,848
213433647409697,213433748049208,sda,15416,7892992,74.795115,0,8.227385,828
213433748049208,213433848697829,sda,13600,6963200,65.978301,0,7.312569,736
213433848697829,213433949333537,sda,14312,7327744,69.441368,0,7.840159,789
213433949333537,213434049943525,sda,14112,7225344,68.488478,0,7.573801,762
213434049943525,213434150521524,sda,11432,5853184,55.499526,0,6.273738,631
213434150521524,213434251202281,sda,9872,5054464,47.877198,0,6.952669,700
213434251202281,213434352267634,sda,10000,5120000,48.313417,0,8.529135,862
213434352267634,213434453161504,sda,12432,6365184,60.165325,0,10.615115,1071
213434453161504,213434554009853,sda,10408,5328896,50.392806,0,6.891536,695
213434554009853,213434654662462,sda,13752,7041024,66.713062,0,7.232798,728
213434654662462,213434755372446,sda,12616,6459392,61.167285,0,7.814518,787
213434755372446,213434856324640,sda,12168,6230016,58.853661,0,7.775958,785
213434856324640,213434956861450,sda,12224,6258688,59.368802,0,7.420168,746
213434956861450,213435057720235,sda,12504,6402048,60.534824,0,6.583462,664
213435057720235,213435158647320,sda,13352,6836224,64.596449,0,8.382289,846
213435158647320,213435259556686,sda,11416,5844992,55.239855,0,7.680159,775
213435259556686,213435360508496,sda,10320,5283840,49.915524,0,6.626924,669
213435360508496,213435461276904,sda,11960,6123520,57.953121,0,8.266480,833
213435461276904,213435562503885,sda,12632,6467584,60.932063,0,7.389334,748
213435562503885,213435663430631,sda,15064,7712768,72.879282,0,8.293144,837
213435663430631,213435764410537,sda,13144,6729728,63.556890,0,8.100622,818
213435764410537,213435865232362,sda,10608,5431296,51.374665,0,8.867128,894
213435865232362,213435965850119,sda,13144,6729728,63.785647,0,8.338488,839
213435965850119,213436066326634,sda,14408,7376896,70.017917,0,8.380068,842
213436066326634,213436167241939,sda,14072,7204864,68.087727,0,7.749072,782
213436167241939,213436267902074,sda,14960,7659520,72.567829,0,8.583338,864
213436267902074,213436368852795,sda,11688,5984256,56.532843,0,6.943982,701
213436368852795,213436469693672,sda,14504,7426048,70.229767,0,7.655626,772
213436469693672,213436570579363,sda,12120,6205440,58.660140,0,6.641180,670
213436570579363,213436671605448,sda,10480,5365760,50.652141,0,5.553021,561
213436671605448,213436772613619,sda,12680,6492160,61.296093,0,7.761748,784
213436772613619,213436873143916,sda,11240,5754880,54.593306,0,6.803919,684
213436873143916,213436974137529,sda,13536,6930432,65.443495,0,8.861947,895
213436974137529,213437075033925,sda,10952,5607424,53.001460,0,6.670209,673
213437075033925,213437175562200,sda,11352,5812224,55.138405,0,7.868433,791
213437175562200,213437276185667,sda,12024,6156288,58.347162,0,7.801361,785
