timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-14T09:58:11+08:00,95.2,BuildGraph,205.00,1030.25,1635.89,S,3,516038656,0,0.00,0.00
2026-04-14T09:58:12+08:00,96.3,BuildGraph,219.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:13+08:00,97.4,BuildGraph,233.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:14+08:00,98.6,BuildGraph,247.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:15+08:00,99.8,BuildGraph,259.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:16+08:00,101.0,BuildGraph,273.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:18+08:00,102.2,BuildGraph,286.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:19+08:00,103.4,BuildGraph,297.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:20+08:00,104.6,BuildGraph,310.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:21+08:00,105.8,BuildGraph,321.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:22+08:00,107.0,BuildGraph,333.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:23+08:00,108.1,BuildGraph,344.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:25+08:00,109.3,BuildGraph,355.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:26+08:00,110.4,BuildGraph,365.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:27+08:00,111.6,BuildGraph,376.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:28+08:00,112.8,BuildGraph,387.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:29+08:00,114.1,BuildGraph,397.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:31+08:00,115.2,BuildGraph,407.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:32+08:00,116.4,BuildGraph,417.00,1030.24,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:33+08:00,117.6,BuildGraph,424.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:34+08:00,118.8,BuildGraph,433.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:35+08:00,120.0,BuildGraph,442.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:36+08:00,121.1,BuildGraph,451.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:38+08:00,122.3,BuildGraph,460.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:39+08:00,123.5,BuildGraph,469.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:40+08:00,124.7,BuildGraph,478.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
2026-04-14T09:58:41+08:00,126.0,BuildGraph,486.00,1030.22,1667.91,S,16,516038656,0,0.00,0.00
