timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-13T18:46:44+08:00,82.9,BuildHead,172.00,508.91,859.42,S,3,0,0,0.00,0.00
2026-04-13T18:46:45+08:00,84.0,BuildHead,172.00,509.10,1003.49,S,2,0,0,0.00,0.00
2026-04-13T18:46:46+08:00,85.0,BuildHead,172.00,509.15,811.40,S,4,0,0,0.00,0.00
2026-04-13T18:46:47+08:00,86.1,BuildHead,172.00,509.08,1003.49,S,3,0,0,0.00,0.00
2026-04-13T18:46:48+08:00,87.1,BuildHead,172.00,509.14,883.43,S,3,0,0,0.00,0.00
2026-04-13T18:46:49+08:00,88.2,BuildHead,171.00,509.28,835.41,S,2,0,0,0.00,0.00
2026-04-13T18:46:50+08:00,89.3,BuildHead,171.00,509.23,843.41,S,3,0,0,0.00,0.00
2026-04-13T18:46:52+08:00,90.4,BuildHead,171.00,509.30,1011.50,S,3,0,0,0.00,0.00
2026-04-13T18:46:53+08:00,91.4,BuildHead,171.00,509.37,1035.51,S,3,0,0,0.00,0.00
2026-04-13T18:46:54+08:00,92.5,BuildHead,171.00,509.43,1027.50,S,3,0,0,0.00,0.00
